"ariTextAvg";"smogTextAvg";"fleschReadingTextAvg";"fleschKincaidTextAvg";"gunningFogTextAvg";"colemanLiauTextAvg";"smogIndexTextAvg";"charactersTextAvg";"syllablesTextAvg";"wordsTextAvg";"complexWordsTextAvg";"sentencesTextAvg";"id";"post_type"
"4,276";"9,726";"66,987";"6,607";"8,8";"7,572";"9,325";"280";"99";"65";"8";"6";"53541";"question"
"6,4239999999999995";"12,310500000000001";"58,0185";"9,2835";"13,8";"7,17";"11,803";"456,5";"173,5";"116";"18,5";"7";"53543";"question"
"18,071";"14,465";"46,119";"17,1675";"20,4";"7,0705";"13,868500000000001";"406,5";"143";"101,5";"10,5";"3";"53544";"question"
"8,38";"12,385";"57,338";"9,609";"12,8";"9,537";"11,874";"626";"218";"140";"21";"8";"53545";"question"
"-0,356";"7,794";"92,965";"2,28";"6,4";"2,551";"7,472";"87";"30";"24";"2";"3";"53546";"question"
"9,303";"13,817";"49,918";"11,234";"14,4";"9,205";"13,247";"702";"257";"159";"28";"8";"53548";"question"
"6,272";"12,032";"61,935";"8,56";"12";"7,927";"11,536";"466";"169";"111";"17";"7";"53551";"question"
"5,318";"11,208";"66,695";"7,994";"11,2";"6,488";"10,746";"257";"95";"65";"8";"4";"53552";"question"
"-1,358";"6,427";"97,985";"2,077";"5,2";"0,048";"6,162";"96";"35";"30";"1";"3";"53553";"question"
"9,438666666666668";"13,798666666666668";"50,561";"10,989333333333335";"14,933333333333332";"9,433";"13,229333333333335";"344,3333333333333";"124,33333333333333";"77";"14";"4";"53556";"question"
"8,529";"12,630500000000001";"64,4135";"10,032";"14";"6,1745";"12,11";"372,5";"136";"98,5";"12,5";"4,5";"53559";"question"
"11,33";"14,906";"42,506";"12,548";"16,4";"11,037";"14,292";"397";"142";"84";"17";"4";"53563";"question"
"6,10227142857143";"11,032742857142857";"64,44092857142856";"8,206085714285711";"11,274285714285714";"7,068857142857143";"10,577700000000002";"394,87142857142857";"139,94285714285715";"94,71428571428571";"12,071428571428571";"5,985714285714286";"53565";"question"
"8,026";"13,024";"66,404";"10,208";"14,8";"4,404";"12,487";"180";"68";"50";"6";"2";"53570";"question"
"5,083";"10,411";"71,013";"6,833";"10";"6,601";"9,982";"464";"161";"112";"13";"8";"53576";"question"
"9,213";"12,688";"62,951";"10,242";"14";"7,014";"12,165";"469";"165";"116";"14";"5";"53577";"question"
"7,058333333333334";"11,092999999999998";"65,54233333333333";"8,356";"11,200000000000001";"7,491333333333334";"10,635666666666667";"726,3333333333334";"253,33333333333334";"169,66666666666666";"19";"8,666666666666666";"53578";"question"
"8,062";"13,024";"45,821";"10,512";"13,6";"9,91";"12,487";"207";"76";"44";"9";"3";"53580";"question"
"5,616";"8,842";"83,926";"6,584";"9,6";"4,36";"8,477";"291";"98";"81";"4";"4";"53582";"question"
"7,744576177285317";"12,196664819944596";"57,26848753462598";"9,66747091412743";"12,788919667590026";"8,223470914127434";"11,693698060941813";"674,4542936288088";"242,79778393351802";"156,72853185595568";"23,534626038781163";"8,847645429362881";"53584";"question"
"7,315600000000001";"12,255799999999999";"63,867999999999995";"8,542";"12,559999999999999";"8,199";"11,7504";"461";"156,8";"103,2";"17,2";"6,2";"53586";"question"
"10,143";"12,745";"41,21";"11,238";"13,2";"12,304";"12,22";"460";"160";"90";"17";"6";"53588";"question"
"6,8614999999999995";"10,944";"65,2205";"8,872";"11,2";"6,7255";"10,4925";"280";"99,5";"67,5";"7";"3,5";"53591";"question"
"7,225";"10,126";"68,101";"7,735";"10";"9,03";"9,708";"421";"139";"96";"9";"6";"53592";"question"
"11,019";"11,855";"61,477";"11,475";"14";"6,688";"11,367";"327";"114";"82";"7";"3";"53595";"question"
"15,537";"14,555";"45,256";"15,228";"18";"9,586";"13,954";"431";"151";"100";"12";"3";"53596";"question"
"1,919";"10,126";"54,701";"7,369";"11,2";"5,022";"9,708";"59";"24";"14";"3";"2";"53597";"question"
"4,7307500000000005";"10,631";"72,73075";"7,13575";"10,399999999999999";"5,5455000000000005";"10,192499999999999";"466,5";"168";"118,75";"14";"7,25";"53598";"question"
"3,549";"9,100999999999999";"78,1275";"7,01";"9,4";"2,7395";"8,7255";"431";"168,5";"130";"7,5";"7";"53599";"question"
"11,147";"13,484";"44,184";"11,284";"14";"13,399";"12,928";"605";"203";"118";"23";"7";"53603";"question"
"6,056";"10,1095";"65,417";"8,25";"10";"6,7145";"9,692499999999999";"661";"239";"164,5";"14";"9,5";"53606";"question"
"2,153";"9,236";"74,557";"5,025";"8,4";"5,243";"8,855";"249";"89";"61";"8";"7";"53607";"question"
"10,636";"13,608";"45,908";"11,880500000000001";"14,399999999999999";"10,653500000000001";"13,047";"421";"150";"90,5";"15";"4,5";"53608";"question"
"9,113";"11,662";"65,113";"9,834";"12,4";"7,158";"11,181";"1204";"415";"296";"29";"13";"53609";"question"
"6,108";"10,27057142857143";"55,753571428571426";"8,21342857142857";"10,628571428571428";"8,479571428571429";"9,847";"242,28571428571428";"86,57142857142857";"52,142857142857146";"8,285714285714286";"5,285714285714286";"53610";"question"
"14,284";"14,158";"46,282";"14,076";"16,4";"9,559";"13,574";"1441";"498";"322";"41";"11";"53612";"question"
"12,126";"14,427499999999998";"53,819";"12,5695";"16,2";"8,005";"13,8325";"1213,5";"426";"288";"41";"10,5";"53613";"question"
"30,403";"24,504";"-3,343";"27,969";"32,4";"13,171";"23,494";"846";"309";"172";"42";"3";"53617";"question"
"-1,333";"5,985";"92,861";"1,922";"3,6";"1,268";"5,739";"93";"33";"26";"1";"4";"53620";"question"
"11,89";"14,233";"53,458";"11,959";"15,6";"9,375";"13,646";"991";"338";"223";"34";"9";"53622";"question"
"12,256";"14,572500000000002";"50,8665";"13,1685";"16,8";"8,198";"13,971499999999999";"1097";"402,5";"266,5";"37";"9";"53624";"question"
"5,960999999999999";"9,986714285714285";"70,13542857142858";"7,511571428571428";"10,457142857142857";"6,440857142857143";"9,574857142857143";"468,85714285714283";"160,57142857142858";"114,28571428571429";"10,285714285714286";"6,714285714285714";"53626";"question"
"5,183";"9,586599999999999";"71,983";"7,581799999999999";"10";"5,1006";"9,1912";"569,8";"209,2";"155,8";"12";"8";"53627";"question"
"2,253";"7,794";"81,065";"4,437";"6,4";"4,564";"7,472";"119";"41";"30";"2";"3";"53628";"question"
"8,556";"13,024";"63,111";"10,171";"14,4";"6,318";"12,487";"993";"360";"253";"33";"11";"53629";"question"
"1,026";"7,554";"89,535";"3,504";"6,4";"3,404";"7,243";"198";"69";"55";"3";"5";"53631";"question"
"3,604";"10,686";"71,052";"6,951";"10,4";"4,44";"10,246";"219";"83";"58";"7";"4";"53633";"question"
"8,658999999999999";"11,7575";"63,434";"10,024000000000001";"13";"6,7025";"11,2725";"846";"301,5";"211";"22,5";"9,5";"53634";"question"
"7,75";"12,458";"64,56";"9,968";"13,6";"5,309";"11,944";"259";"97";"69";"8";"3";"53636";"question"
"11,36";"11,698";"57,869";"10,467";"12,4";"10,918";"11,216";"400";"128";"85";"9";"4";"53638";"question"
"6,32";"10,495666666666667";"71,41033333333333";"7,777666666666668";"10,800000000000002";"6,296666666666667";"10,063";"588";"204,66666666666666";"148,33333333333334";"14";"8,333333333333334";"53640";"question"
"5,782";"11,602";"66,878";"8,304";"11,6";"6,225";"11,124";"344";"127";"88";"11";"5";"53641";"question"
"8,1398";"13,167599999999998";"50,007";"10,430000000000001";"14";"9,344";"12,624799999999999";"359,2";"132,4";"79,6";"16";"4,8";"53643";"question"
"1,855";"9,387";"81,06";"5,332";"8,4";"2,815";"9";"238";"90";"68";"6";"5";"53644";"question"
"9,312";"11,855";"55,123";"10,401";"12,4";"9,486";"11,367";"781";"273";"175";"21";"9";"53645";"question"
"6,52";"12,541";"62,74";"8,803";"12,8";"7,344";"12,024";"496";"181";"121";"19";"7";"53647";"question"
"4,823";"7,794";"71,138";"5,49";"6";"8,611";"7,472";"121";"39";"26";"2";"3";"53648";"question"
"6,011";"10,686";"76,821";"7,948";"11,6";"3,917";"10,246";"306";"111";"87";"7";"4";"53652";"question"
"7,3309999999999995";"11,4355";"55,37650000000001";"8,827";"11,6";"9,881499999999999";"10,964";"372,5";"129";"79,5";"13";"6";"53653";"question"
"3,6275";"9,598500000000001";"75,8665";"6,441000000000001";"9";"4,563000000000001";"9,2025";"300";"110,5";"81,5";"7";"5,5";"53654";"question"
"9,741666666666667";"12,437";"59,46";"10,526333333333334";"13,733333333333334";"8,185333333333332";"11,924333333333335";"1265,3333333333333";"435,6666666666667";"300";"36,666666666666664";"13,333333333333334";"53656";"question"
"6,18325";"11,38825";"62,85624999999999";"8,1685";"11,5";"8,22725";"10,9185";"466";"163,5";"108";"14,5";"7,25";"53658";"question"
"6,45";"12,29";"60,169";"8,487";"12,4";"7,954";"11,783";"446";"159";"102";"18";"7";"53659";"question"
"8,282652173913043";"10,130739130434781";"68,08552173913044";"10,108434782608695";"12,834782608695651";"4,385478260869565";"9,712913043478261";"482,17391304347825";"177,7391304347826";"134,91304347826087";"9,565217391304348";"6";"53662";"question"
"6,662";"13,024";"61,392";"9,416";"13,6";"6,45";"12,487";"225";"85";"57";"9";"3";"53664";"question"
"17,65";"15,47";"39,712";"16,912";"19,6";"9,936";"14,832";"485";"170";"111";"14";"3";"53666";"question"
"3,5104999999999995";"8,97";"82,143";"6,416";"9,399999999999999";"2,776";"8,600000000000001";"747,5";"280";"226";"12,5";"12";"53668";"question"
"4,309666666666667";"9,900333333333334";"72,50266666666666";"6,3293333333333335";"9,466666666666667";"6,711666666666666";"9,492";"391,3333333333333";"135,66666666666666";"91,66666666666667";"11,666666666666666";"8";"53669";"question"
"3,881";"10,504";"75,765";"7,163";"10,8";"3,597";"10,071";"187";"72";"54";"5";"3";"53671";"question"
"4,453";"11,208";"69,994";"6,726";"11,2";"6,44";"10,746";"214";"76";"52";"8";"4";"53672";"question"
"2,769";"9,516";"77,776";"5,579";"8,4";"4,49";"9,124";"193";"70";"51";"5";"4";"53675";"question"
"2,544";"8,076";"78,549";"4,601";"6,8";"5,397";"7,743";"152";"52";"37";"3";"4";"53678";"question"
"1,134";"7,169";"93,45";"1,902";"5,2";"4,196";"6,873";"110";"34";"27";"2";"4";"53679";"question"
"-1,458";"3,129";"93,897";"3,475";"5,2";"-1,161";"3";"113";"47";"40";"0";"3";"53680";"question"
"6,284";"10,686";"70,706";"8,614";"11,6";"4,727";"10,246";"307";"114";"84";"7";"4";"53681";"question"
"0,172";"7,169";"81,855";"4,823";"6,4";"1,711";"6,873";"159";"64";"48";"2";"4";"53683";"question"
"13,817";"13,663";"45,327";"13,843";"15,6";"9,896";"13,1";"630";"219";"139";"17";"5";"53684";"question"
"8,848";"12,043";"55,39";"10,232";"12";"9,238";"11,547";"1923";"680";"435";"56";"23";"53686";"question"
"8,576";"12,816";"58,23";"10,51";"13,6";"7,203";"12,287";"705";"259";"173";"23";"8";"53687";"question"
"5,5335";"10,5965";"63,98425";"7,220750000000001";"10,2";"8,405";"10,15975";"216,75";"74,75";"46,75";"7,75";"4,25";"53692";"question"
"3,823166666666667";"10,047833333333335";"72,30116666666667";"6,476166666666667";"9,733333333333333";"5,470833333333334";"9,6335";"227,16666666666666";"83,33333333333333";"58,666666666666664";"6,666666666666667";"4,5";"53699";"question"
"4,349285714285714";"10,172571428571429";"71,34642857142858";"7,520857142857143";"10,4";"4,2628571428571425";"9,753142857142858";"330,2857142857143";"125,57142857142857";"89,42857142857143";"8,571428571428571";"6,142857142857143";"53700";"question"
"10,467";"10,126";"64,956";"9,727";"11,2";"9,176";"9,708";"785";"251";"178";"12";"8";"53709";"question"
"7,471";"13,024";"47,833";"10,563";"13,6";"9,337";"12,487";"142";"54";"32";"6";"2";"53710";"question"
"4,3395";"9,764";"73,57249999999999";"8,2455";"11,8";"2,2175000000000002";"9,3615";"251,5";"106,5";"84,5";"5,5";"4";"53711";"question"
"5,6933750000000005";"10,594625";"68,579375";"7,996250000000001";"10,999999999999998";"5,790125000000001";"10,15775";"328,75";"118";"83,125";"9,125";"4,625";"53714";"question"
"7,596";"10,126";"72,897";"9,799";"12,8";"2,615";"9,708";"178";"68";"54";"3";"2";"53716";"question"
"9,637";"12,341";"61,986";"9,334";"12,8";"10,17";"11,832";"435";"141";"95";"13";"5";"53717";"question"
"5,887";"10,914";"64,002";"8,733";"10,8";"6,285";"10,464";"486";"183";"124";"13";"7";"53718";"question"
"2,8320000000000003";"8,492666666666667";"76,03766666666667";"5,579666666666667";"7,6000000000000005";"4,842333333333333";"8,142000000000001";"202";"73";"53,333333333333336";"3,6666666666666665";"4,333333333333333";"53720";"question"
"6,146";"13,024";"61,051";"8,719";"13,6";"7,68";"12,487";"133";"49";"32";"6";"2";"53726";"question"
"6,884";"11,766";"66,06";"8,304";"12";"7,889";"11,281";"503";"175";"120";"16";"7";"53730";"question"
"3,213";"10,126";"69,182";"7,15";"9,6";"4,107";"9,708";"212";"83";"57";"6";"4";"53731";"question"
"6,667";"10,504";"66,402";"7,31";"10";"9";"10,071";"182";"60";"40";"5";"3";"53732";"question"
"13,8155";"14,1665";"51,9135";"13,858";"17,200000000000003";"8,545";"13,5825";"911";"318,5";"218";"26";"7";"53733";"question"
"6,9185";"10,0735";"74,5415";"8,833";"11,8";"3,6235";"9,658";"500";"185";"147";"9";"6,5";"53734";"question"
"5,526";"11,208";"72,732";"7,267";"10,8";"6,458";"10,746";"462";"162";"117";"14";"7";"53735";"question"
"7,103333333333333";"11,880499999999998";"64,557";"8,789499999999999";"12,200000000000001";"7,1355";"11,390333333333333";"309,5";"109,33333333333333";"74,16666666666667";"10,5";"4";"53736";"question"
"5,529";"10,667";"73,386";"7,1405";"11";"6,052";"10,227";"390";"138";"99,5";"10";"5,5";"53737";"question"
"2,7520000000000002";"9,501";"71,75450000000001";"5,849";"8,6";"5,401";"9,109";"356,5";"132,5";"86,5";"13";"7,5";"53739";"question"
"4,858";"10,504";"62,05";"7,503";"10";"7,779";"10,071";"152";"55";"35";"5";"3";"53741";"question"
"-0,108";"5,985";"92,628";"3,445";"5,6";"1,048";"5,739";"160";"60";"50";"1";"4";"53745";"question"
"16,131";"16,828";"33,618";"16,251";"19,2";"11,84";"16,134";"1741";"622";"371";"69";"12";"53747";"question"
"0,847";"6,869";"91,504";"3,3";"5,6";"3,001";"6,586";"279";"97";"79";"3";"7";"53748";"question"
"2,897";"8,842";"82,12";"5,739";"8,4";"3,722";"8,477";"331";"122";"95";"6";"6";"53749";"question"
"8,946";"14,192";"49,021";"11,105";"14,8";"9,4";"13,607";"1677";"618";"377";"75";"20";"53754";"question"
"2,715";"8,842";"82,11";"5,367";"8";"3,431";"8,477";"310";"112";"86";"6";"6";"53755";"question"
"3,349";"8,076";"77,85";"4,637";"6,8";"6,56";"7,743";"155";"51";"36";"3";"4";"53756";"question"
"8,1015";"12,674";"55,144000000000005";"9,232";"13,399999999999999";"10,407499999999999";"12,1515";"355";"121";"76,5";"14";"5";"53757";"question"
"5,615";"11,208";"73,439";"7,819";"11,6";"4,932";"10,746";"214";"78";"58";"6";"3";"53758";"question"
"16,628";"14,555";"45,457";"17,229";"20";"5,844";"13,954";"305";"117";"83";"8";"2";"53760";"question"
"10,599";"11,575";"68,6285";"12,092500000000001";"15,8";"3,0985";"11,0975";"280,5";"105,5";"85,5";"6";"2,5";"53761";"question"
"6,1";"12,0235";"61,007";"8,4905";"12,2";"7,713";"11,5275";"433";"157";"100,5";"17";"6,5";"53766";"question"
"5,911";"11,208";"76,649";"8,655";"12,8";"2,072";"10,746";"157";"61";"49";"4";"2";"53769";"question"
"10,388";"14,443333333333333";"46,945666666666675";"11,743333333333334";"15,733333333333333";"10,324333333333334";"13,847666666666667";"1121,6666666666667";"397";"242,33333333333334";"47,333333333333336";"11,666666666666666";"53771";"question"
"7,381";"10,126";"53,398";"8,109";"10";"11,446";"9,708";"190";"63";"37";"6";"4";"53774";"question"
"1,9475";"8,9545";"75,19200000000001";"5,9015";"8,2";"3,556";"8,5855";"226,5";"88";"63";"5,5";"5";"53775";"question"
"-0,277";"8,842";"72,221";"5,074";"8";"2,9";"8,477";"140";"57";"38";"5";"5";"53776";"question"
"-2,19";"8,842";"83,602";"4,994";"8";"-2,285";"8,477";"108";"53";"41";"3";"3";"53777";"question"
"5,984999999999999";"11,5915";"58,8045";"8,507";"11,600000000000001";"8,301";"11,113";"736";"263";"166";"26,5";"11";"53778";"question"
"7,207";"11,538";"68,555";"8,128";"11,6";"7,861";"11,062";"448";"152";"107";"13";"6";"53781";"question"
"9,774833333333335";"13,06259090909091";"55,362318181818196";"11,100545454545454";"14,52727272727273";"8,220772727272726";"12,523893939393938";"1020,6212121212121";"367,9848484848485";"245,8030303030303";"33,833333333333336";"10,863636363636363";"53786";"question"
"3,077";"8,959999999999999";"72,7235";"5,652";"7,6";"5,9635";"8,59";"150";"53";"36,5";"4";"3,5";"53787";"question"
"2,56";"9,3";"77,811";"5,884";"8,8";"3,446";"8,916";"303";"114";"84";"7";"6";"53788";"question"
"4,818";"10,126";"67,716";"5,864";"10,4";"8,865";"9,708";"155";"51";"33";"6";"4";"53790";"question"
"4,241";"11,208";"68,05";"7,21";"10,8";"5,639";"10,746";"386";"143";"97";"14";"7";"53791";"question"
"3,166";"9,34";"70,724";"5,54";"8,4";"6,558";"8,954";"409";"143";"95";"13";"11";"53793";"question"
"10,42";"13,348";"44,229";"11,214";"14";"12,65";"12,798";"415";"143";"83";"16";"5";"53794";"question"
"2,018";"6,981";"81,855";"4,823";"6";"4,02";"6,693";"489";"176";"132";"5";"11";"53795";"question"
"6,639";"12,1765";"57,9305";"9,386";"12,4";"7,213000000000001";"11,674";"266";"99,5";"64";"9,5";"4";"53796";"question"
"12,404";"14,22";"43,286";"12,668";"15,2";"11,803";"13,634";"1384";"476";"285";"49";"13";"53800";"question"
"2,519";"9,726";"73,169";"5,124";"9,6";"5,938";"9,325";"105";"37";"25";"4";"3";"53801";"question"
"8,771216216216214";"12,506054054054054";"56,32745945945945";"10,132162162162162";"13,102702702702702";"8,955891891891891";"11,990243243243247";"668,918918918919";"236,67567567567568";"153,0810810810811";"22,27027027027027";"7,918918918918919";"53803";"question"
"10,658";"12,162";"58,566";"10,556";"13,2";"9,571";"11,66";"394";"131";"88";"10";"4";"53805";"question"
"4,378";"10,794";"72,484";"7,472";"10,8";"4,594";"10,348";"316";"120";"87";"9";"5";"53807";"question"
"3,878";"9,236";"82,918";"6,556";"9,6";"2,611";"8,855";"903";"337";"274";"16";"14";"53808";"question"
"7,213666666666666";"11,366";"67,95966666666668";"9,239333333333333";"12,266666666666666";"5,28";"10,897333333333334";"1025,3333333333333";"375,3333333333333";"262,3333333333333";"30,666666666666668";"11,333333333333334";"53810";"question"
"8,452500000000002";"13,205833333333333";"55,949999999999996";"10,017333333333333";"13,866666666666667";"9,087333333333332";"12,661333333333333";"670,5";"235,33333333333334";"150";"25,833333333333332";"8,166666666666666";"53813";"question"
"4,084";"10,0075";"66,0395";"6,3835";"10";"7,2285";"9,5945";"201,5";"72,5";"46";"8,5";"6";"53814";"question"
"8,591249999999999";"11,580000000000002";"64,63699999999999";"10,5015";"13,5";"5,24275";"11,102500000000001";"574,5";"214,75";"158";"13,5";"6,25";"53815";"question"
"7,707";"10,504";"63,969";"8,643";"10,4";"8,799";"10,071";"226";"77";"52";"5";"3";"53818";"question"
"5,38";"9,889";"77,733";"6,491";"9,6";"6,473";"9,481";"324";"109";"82";"7";"5";"53819";"question"
"11,538";"15,47";"43,103";"12,961";"17,2";"10,046";"14,832";"629";"229";"138";"28";"6";"53820";"question"
"5,287";"11,602";"64,146";"8,039";"11,6";"6,231";"11,124";"306";"113";"75";"11";"5";"53821";"question"
"8,738";"12,603";"52,201";"10,14";"12,8";"10,452";"12,083";"310";"109";"67";"11";"4";"53822";"question"
"7,982";"13,0395";"54,256";"9,3885";"13,8";"10,1755";"12,5015";"447,5";"157";"95";"20";"6,5";"53823";"question"
"4,979";"8,842";"72,324";"6,277";"8";"7,409";"8,477";"214";"72";"50";"4";"4";"53824";"question"
"8,238";"13,921";"52,262";"10,748";"14,8";"8,273";"13,347";"4176";"1566";"981";"182";"51";"53826";"question"
"2,998";"9,957";"76,564";"5,526";"9,2";"5,334";"9,547";"326";"116";"83";"10";"7";"53827";"question"
"8,748";"13,295";"59,858";"9,341";"13,6";"9,788";"12,747";"483";"163";"107";"19";"6";"53828";"question"
"8,156666666666668";"12,366";"56,313666666666656";"9,941666666666668";"12,866666666666665";"8,4465";"11,856166666666667";"728";"263,1666666666667";"168";"24,833333333333332";"8,666666666666666";"53829";"question"
"9,159";"13,559";"50,653";"11,08";"14";"9,156";"13";"260";"95";"59";"10";"3";"53832";"question"
"4,4085";"10,297";"72,66650000000001";"6,5205";"9,8";"5,9625";"9,872";"438,5";"154";"112";"12";"8";"53833";"question"
"6,602";"13,024";"48,999";"9,779";"14";"8,814";"12,487";"122";"46";"27";"6";"2";"53835";"question"
"13,783";"15,47";"13,647";"14,503";"19,2";"18,315";"14,832";"233";"81";"38";"14";"3";"53836";"question"
"8,719";"10,794";"59,36";"8,806";"10,4";"11,273";"10,348";"367";"120";"77";"9";"5";"53841";"question"
"9,464";"13,257";"56,362";"10,97";"14,4";"7,81";"12,71";"656";"237";"157";"22";"7";"53842";"question"
"10,419599999999999";"13,163999999999998";"51,00100000000001";"11,826400000000001";"14,639999999999997";"8,331";"12,621";"331";"119,6";"73,6";"13,2";"3,2";"53843";"question"
"3,996";"8,418";"64,065";"7,518";"7,2";"5,956";"8,071";"363";"138";"90";"6";"7";"53845";"question"
"11,0778";"13,8774";"51,3596";"11,7952";"15,039999999999997";"9,506600000000002";"13,304999999999998";"777,6";"272,8";"171,8";"27,8";"7,6";"53848";"question"
"5,946333333333333";"9,849666666666666";"72,94933333333333";"8,359666666666667";"11,200000000000001";"4,156666666666666";"9,443666666666667";"540";"201,66666666666666";"154";"10,666666666666666";"7,666666666666667";"53850";"question"
"6,086";"11,5535";"66,5835";"8,216000000000001";"11,600000000000001";"6,9285";"11,077";"244";"87,5";"60";"8";"3,5";"53851";"question"
"12,488";"13,428";"57,24";"12,728";"16";"6,858";"12,874";"482";"169";"120";"13";"4";"53856";"question"
"13,547";"15,021";"39,751";"14,008";"16,8";"11,1";"14,402";"360";"127";"76";"13";"3";"53857";"question"
"13,814";"15,903";"33,797";"14,59";"17,6";"12,058";"15,247";"1073";"384";"219";"45";"9";"53860";"question"
"2,03";"8,842";"79,435";"5,347";"7,6";"3,566";"8,477";"185";"69";"51";"4";"4";"53862";"question"
"3,979";"9,555699999999998";"73,04909999999998";"6,894299999999999";"9,68";"4,3507";"9,1615";"133";"49,8";"35,8";"3,4";"2,5";"53863";"question"
"6,15725";"10,13525";"66,74491666666667";"7,667333333333333";"10,466666666666667";"7,591833333333334";"9,71725";"363,8333333333333";"124,91666666666667";"86,75";"8,583333333333334";"5,583333333333333";"53864";"question"
"2,609";"10,2975";"69,284";"5,925000000000001";"10,600000000000001";"5,9";"9,873000000000001";"276,5";"100";"69";"10";"7";"53866";"question"
"4,974";"9,957";"74,617";"6,543";"9,2";"5,93";"9,547";"419";"144";"104";"10";"7";"53867";"question"
"15,7315";"14,185";"48,464";"15,919";"19";"6,464";"13,6";"853";"318,5";"227,5";"24,5";"6";"53868";"question"
"2,412";"6,742";"86,771";"4,336";"6";"4,011";"6,464";"237";"81";"64";"2";"5";"53872";"question"
"10,297666666666666";"14,09516666666667";"48,88666666666666";"11,5135";"15,066666666666668";"10,108166666666667";"13,513833333333332";"868";"307,3333333333333";"189,16666666666666";"34,333333333333336";"9,5";"53873";"question"
"7,431";"11,3683";"63,264100000000006";"8,840700000000002";"11,68";"7,703699999999998";"10,8995";"280,6";"98";"66,1";"8,3";"3,8";"53877";"question"
"11,248";"14,068";"52,847";"11,436";"15,2";"10,101";"13,488";"306";"104";"67";"11";"3";"53881";"question"
"11,189";"11,208";"62,533";"11,369";"13,6";"6,796";"10,746";"661";"227";"165";"12";"6";"53884";"question"
"5,669222222222223";"11,198814814814815";"64,05596296296297";"8,19874074074074";"11,614814814814816";"6,708629629629632";"10,737111111111108";"316,6666666666667";"115,62962962962963";"78,51851851851852";"10,37037037037037";"5,074074074074074";"53888";"question"
"5,750500000000001";"10,667";"65,51650000000001";"7,941";"10,399999999999999";"7,077";"10,227";"255";"91,5";"61,5";"7";"4";"53889";"question"
"5,865";"10,794";"64,373";"7,212";"10,4";"8,955";"10,348";"268";"91";"59";"9";"5";"53890";"question"
"5,342";"12,29";"60,358";"8,673";"12,4";"7,033";"11,783";"437";"167";"108";"18";"7";"53891";"question"
"5,873";"11,538";"65,935";"7,83";"11,6";"7,86";"11,062";"381";"135";"91";"13";"6";"53892";"question"
"10,288";"15,58";"48,621";"11,881";"16,8";"9,265";"14,937";"385";"140";"87";"19";"4";"53894";"question"
"5,932666666666667";"11,470999999999998";"66,89533333333334";"7,958666666666667";"11,466666666666667";"6,940666666666666";"10,998";"460,3333333333333";"164,66666666666666";"113,66666666666667";"14,666666666666666";"7";"53897";"question"
"3,727";"7,169";"87,356";"4,118";"6,4";"6";"6,873";"198";"62";"49";"2";"4";"53901";"question"
"14,947";"15,005500000000001";"47,1555";"15,532499999999999";"19";"6,9155";"14,386500000000002";"715,5";"265";"181,5";"22,5";"5,5";"53902";"question"
"8,525";"13,559";"59,983";"10,731";"14,8";"5,966";"13";"545";"205";"141";"20";"6";"53905";"question"
"3,077";"9,726";"85,849";"4,101";"8,8";"5,76";"9,325";"136";"44";"34";"4";"3";"53906";"question"
"8,895";"10,864";"69,418";"9,249";"12";"6,846";"10,416";"550";"185";"137";"11";"6";"53908";"question"
"5,661";"12,688";"57,797";"8,278";"13,6";"8,325";"12,165";"275";"100";"62";"14";"5";"53909";"question"
"2,4665";"10,025";"81,0575";"4,499499999999999";"9,600000000000001";"4,6745";"9,6115";"83";"28";"20,5";"3";"2";"53910";"question"
"10,5815";"10,467";"70,3005";"10,1555";"13,2";"6,8635";"10,035499999999999";"491";"160,5";"123,5";"9";"5";"53914";"question"
"3,837";"11,208";"46,097";"8,9";"12,8";"7,587";"10,746";"112";"45";"25";"6";"3";"53915";"question"
"9,888";"13,559";"42,714";"11,442";"14,4";"11,943";"13";"244";"87";"50";"10";"3";"53916";"question"
"3,632";"10,254";"76,368";"5,699";"9,6";"5,76";"9,831";"448";"156";"112";"14";"9";"53918";"question"
"10,39175";"12,71525";"58,463750000000005";"11,1295";"14,4";"7,83";"12,191";"657,25";"227,75";"155,5";"20";"6,5";"53920";"question"
"17,544";"18,531";"23,0315";"17,926499999999997";"21,799999999999997";"12,607";"17,7675";"817";"297,5";"168,5";"40";"5,5";"53923";"question"
"9,9815";"11,575";"61,485";"10,5215";"13";"7,786999999999999";"11,0975";"196";"67,5";"47";"4,5";"2";"53928";"question"
"4,765";"10,126";"74,015";"5,42";"10";"7,705";"9,708";"90";"29";"20";"3";"2";"53929";"question"
"-0,873";"7,794";"83,321";"3,708";"6,4";"1,697";"7,472";"87";"34";"25";"2";"3";"53930";"question"
"5,736";"9,957";"73,992";"7,375";"10";"6,006";"9,547";"968";"339";"250";"20";"14";"53932";"question"
"27,574";"13,024";"33,379";"24,006";"26,4";"6,715";"12,487";"237";"81";"62";"3";"1";"53933";"question"
"5,127";"11,208";"63,259";"7,334";"11,2";"8,116";"10,746";"308";"109";"70";"12";"6";"53936";"question"
"7,015";"12,603";"39,612";"10,281";"14,4";"11,363";"12,083";"203";"76";"41";"11";"4";"53938";"question"
"4,358";"9,774";"77,972";"5,979";"9,2";"5,401";"9,371";"969";"332";"246";"23";"17";"53939";"question"
"5,566";"8,842";"79,499";"6,997";"9,6";"4,811";"8,477";"499";"173";"136";"7";"7";"53940";"question"
