"totalPost";"userId";"profile_1";"profile_2"
"1";"31718";"4";"4"
"2";"31719";"1";"1"
"1";"31726";"1";"1"
"1";"31734";"1";"1"
"2";"31736";"4";"4"
"6";"31737";"4";"4"
"6";"31739";"4";"4"
"1";"31742";"1";"1"
"1";"31750";"1";"1"
"2";"31757";"4";"4"
"1";"31767";"1";"4"
"1";"31785";"1";"1"
"1";"31792";"1";"4"
"1";"31809";"4";"4"
"1";"31824";"4";"4"
"1";"31838";"4";"4"
"1";"31844";"1";"1"
"1";"31876";"4";"4"
"1";"31878";"1";"1"
"1";"31880";"1";"1"
"1";"31881";"4";"4"
"1";"31886";"1";"1"
"1";"31888";"1";"1"
"1";"31890";"4";"4"
"1";"31900";"1";"1"
"1";"31902";"1";"1"
"3";"31910";"1";"1"
"1";"31912";"1";"1"
"1";"31917";"1";"1"
"2";"31920";"1";"1"
"1";"31943";"4";"4"
"1";"31953";"1";"1"
"1";"31970";"1";"1"
"4";"31985";"4";"4"
"23";"31992";"4";"4"
"4";"31995";"1";"1"
"2";"31996";"4";"4"
"4";"31997";"4";"4"
"1";"32013";"4";"4"
"1";"32016";"1";"1"
"1";"32018";"1";"1"
"2";"32019";"1";"4"
"1";"32021";"4";"4"
"1";"32026";"1";"4"
"2";"32033";"1";"1"
"1";"32036";"1";"1"
"17";"32045";"4";"4"
"51";"32046";"4";"4"
"2";"32047";"4";"4"
"2";"32048";"1";"1"
"56";"32049";"4";"4"
"12";"32058";"4";"4"
"1";"32062";"1";"1"
"1";"32066";"4";"4"
"1";"32067";"1";"1"
"12";"32068";"4";"4"
"2";"32073";"1";"1"
"3";"32079";"1";"1"
"1";"32087";"1";"1"
"1";"32097";"4";"4"
"1";"32101";"1";"1"
"6";"32114";"4";"4"
"1";"32117";"1";"1"
"1";"32119";"4";"4"
"4";"32120";"4";"4"
"1";"32123";"4";"4"
"1";"32124";"4";"4"
"1";"32130";"1";"1"
"1";"32131";"1";"1"
"1";"32132";"1";"1"
"1";"32139";"1";"1"
"1";"32148";"1";"1"
"1";"32151";"1";"1"
"1";"32159";"4";"4"
"1";"32160";"4";"4"
"1";"32166";"1";"1"
"10";"32172";"4";"4"
"8";"32174";"4";"4"
"3";"32178";"4";"4"
"1";"32179";"1";"1"
"1";"32184";"1";"1"
"3";"32187";"4";"4"
"1";"32192";"1";"1"
"1";"32193";"4";"4"
"1";"32197";"4";"4"
"1";"32202";"1";"4"
"1";"32207";"1";"4"
"1";"32214";"4";"4"
"1";"32222";"1";"1"
"1";"32225";"4";"4"
"2";"32232";"1";"4"
"16";"32239";"4";"4"
"7";"32243";"4";"4"
"1";"32259";"4";"4"
"3";"32269";"4";"4"
"1";"32273";"1";"4"
"4";"32274";"4";"4"
"2";"32284";"1";"1"
"52";"32290";"4";"4"
"1";"32294";"1";"4"
"1";"32308";"1";"4"
"1";"32317";"4";"4"
"1";"32323";"1";"1"
"8";"32343";"4";"4"
"2";"32350";"4";"4"
"2";"32351";"4";"4"
"7";"32353";"4";"4"
"9";"32356";"4";"4"
"2";"32358";"4";"4"
"1";"32360";"4";"4"
"1";"32363";"1";"1"
"2";"32370";"4";"4"
"1";"32372";"1";"1"
"1";"32373";"1";"4"
"1";"32383";"4";"4"
"1";"32384";"4";"4"
"1";"32385";"4";"4"
"1";"32388";"1";"4"
"1";"32396";"1";"1"
"1";"32400";"1";"4"
"1";"32411";"4";"4"
"2";"32416";"4";"4"
"1";"32422";"1";"1"
"1";"32425";"4";"4"
"1";"32426";"1";"1"
"20";"32430";"4";"4"
"1";"32433";"4";"4"
"2";"32443";"1";"4"
"1";"32446";"1";"1"
"1";"32455";"1";"1"
"9";"32478";"4";"4"
"6";"32479";"4";"4"
"1";"32480";"1";"1"
"1";"32483";"1";"1"
"81";"32489";"4";"4"
"8";"32494";"4";"4"
"10";"32495";"4";"4"
"1";"32500";"4";"4"
"1";"32522";"1";"1"
"1";"32526";"1";"1"
"1";"32541";"4";"4"
"3";"32545";"1";"1"
"1";"32548";"4";"4"
"1";"32552";"1";"1"
"8";"32554";"4";"4"
"1";"32562";"4";"4"
"1";"32569";"1";"1"
"1";"32573";"1";"4"
"1";"32580";"1";"1"
"59";"32586";"4";"4"
"1";"32596";"1";"1"
"1";"32598";"4";"4"
"1";"32602";"4";"4"
"3";"32612";"1";"4"
"1";"32614";"1";"1"
"1";"32633";"1";"1"
"1";"32651";"1";"4"
"3";"32653";"4";"4"
"54";"32659";"4";"4"
"9";"32664";"4";"4"
"1";"32665";"1";"1"
"6";"32684";"4";"4"
"1";"32687";"4";"4"
"1";"32688";"1";"1"
"1";"32699";"4";"4"
"1";"32704";"1";"1"
"1";"32709";"1";"1"
"1";"32710";"4";"4"
"1";"32712";"4";"4"
"1";"32714";"4";"4"
"1";"32718";"1";"4"
"1";"32728";"1";"1"
"1";"32732";"4";"4"
"1";"32736";"4";"4"
"1";"32748";"1";"1"
"1";"32753";"1";"1"
"1";"32754";"1";"4"
"1";"32765";"4";"4"
"1";"32783";"4";"4"
"1";"32789";"1";"1"
"1";"32797";"4";"4"
"1";"32799";"1";"1"
"1";"32800";"1";"1"
"3";"32815";"4";"4"
"1";"32831";"1";"1"
"1";"32833";"1";"1"
"23";"32834";"4";"4"
"1";"32835";"1";"1"
"1";"32839";"1";"1"
"1";"32840";"1";"1"
"1";"32855";"1";"1"
"1";"32859";"1";"4"
"1";"32860";"1";"1"
"2";"32868";"1";"1"
"1";"32882";"4";"4"
"5";"32883";"1";"1"
"1";"32893";"4";"4"
"2";"32903";"4";"4"
"6";"32904";"4";"4"
"1";"32923";"1";"1"
"1";"32936";"4";"4"
"1";"32939";"1";"1"
"1";"32949";"1";"1"
"1";"32956";"4";"4"
"1";"32967";"4";"4"
"1";"32969";"1";"1"
"1";"32997";"1";"1"
"3";"33003";"4";"4"
"1";"33008";"1";"1"
"1";"33011";"1";"4"
"1";"33030";"1";"1"
"1";"33055";"1";"1"
"1";"33070";"1";"4"
"12";"33079";"4";"4"
"11";"33088";"1";"4"
"17";"33095";"4";"4"
"2";"33102";"1";"1"
"1";"33111";"1";"1"
"1";"33114";"1";"1"
"2";"33117";"4";"4"
"1";"33133";"4";"4"
"1";"33141";"1";"1"
"3";"33147";"4";"4"
"1";"33149";"1";"4"
"1";"33150";"1";"4"
"1";"33153";"4";"4"
"24";"33156";"4";"4"
"3";"33162";"4";"4"
"1";"33165";"1";"1"
"1";"33168";"1";"1"
"1";"33170";"1";"1"
"1";"33177";"1";"1"
"1";"33178";"4";"4"
"3";"33183";"4";"4"
"1";"33186";"4";"4"
"1";"33188";"4";"4"
"1";"33189";"1";"1"
"1";"33195";"4";"4"
"6";"33206";"4";"4"
"5";"33221";"4";"4"
"1";"33224";"1";"1"
"1";"33225";"1";"4"
"57";"33226";"4";"4"
"1";"33232";"4";"4"
"4";"33239";"4";"4"
"3";"33252";"4";"4"
"1";"33257";"1";"1"
"1";"33259";"4";"4"
"1";"33289";"1";"1"
"1";"33299";"1";"1"
"1";"33311";"1";"1"
"1";"33313";"4";"4"
"1";"33351";"4";"4"
"3";"33355";"4";"4"
"1";"33361";"1";"1"
"1";"33364";"4";"4"
"1";"33365";"4";"4"
"1";"33368";"1";"1"
"1";"33376";"4";"4"
"1";"33384";"1";"1"
"2";"33388";"4";"4"
"1";"33410";"4";"4"
"1";"33418";"1";"1"
"1";"33472";"1";"1"
"11";"33482";"4";"4"
"1";"33496";"1";"1"
"36";"33501";"4";"4"
"1";"33502";"1";"1"
"1";"33509";"4";"4"
"1";"33519";"1";"1"
"2";"33522";"4";"4"
"1";"33526";"1";"1"
"4";"33533";"4";"4"
"1";"33542";"4";"4"
"3";"33545";"4";"4"
"26";"33547";"4";"4"
"1";"33554";"1";"1"
"1";"33558";"1";"1"
"1";"33566";"4";"4"
"1";"33567";"4";"4"
"1";"33568";"1";"1"
"1";"33577";"1";"1"
"2";"33578";"4";"4"
"1";"33583";"1";"1"
"2";"33589";"4";"4"
"1";"33590";"4";"4"
"1";"33595";"1";"1"
"7";"33598";"4";"4"
"1";"33600";"1";"1"
"1";"33603";"4";"4"
"1";"33613";"1";"1"
"1";"33614";"1";"4"
"1";"33616";"1";"4"
"1";"33626";"4";"4"
"1";"33638";"1";"1"
"1";"33639";"4";"4"
"1";"33647";"1";"1"
"2";"33655";"4";"4"
"1";"33663";"1";"1"
"1";"33668";"1";"1"
"1";"33675";"1";"1"
"1";"33676";"1";"1"
"1";"33680";"4";"4"
"1";"33681";"1";"4"
"1";"33686";"4";"4"
"1";"33687";"1";"1"
"1";"33690";"1";"1"
"1";"33702";"4";"4"
"1";"33705";"1";"1"
"1";"33716";"1";"1"
"2";"33717";"4";"4"
"1";"33718";"4";"4"
"1";"33723";"1";"1"
"1";"33725";"1";"1"
"2";"33727";"1";"1"
"1";"33734";"1";"4"
"24";"33738";"4";"4"
"1";"33739";"1";"1"
"21";"33743";"4";"4"
