"id_user_source";"reciprocityCount";"profile_1";"profile_2"
"32230";"40";"4";"4"
"32239";"80";"4";"4"
"32243";"91";"4";"4"
"32252";"40";"1";"1"
"32262";"40";"1";"4"
"32263";"9";"4";"4"
"32264";"40";"4";"4"
"32266";"109";"4";"4"
"32267";"40";"1";"4"
"32269";"78";"4";"4"
"32272";"39";"1";"1"
"32274";"103";"4";"4"
"32275";"40";"1";"1"
"32278";"12";"1";"1"
"32284";"25";"1";"1"
"32288";"80";"1";"1"
"32290";"1145";"4";"4"
"32291";"40";"1";"4"
"32299";"40";"1";"1"
"32301";"40";"1";"1"
"32308";"40";"1";"4"
"32309";"39";"1";"1"
"32311";"80";"4";"4"
"32320";"40";"1";"4"
"32333";"40";"1";"4"
"32336";"43";"1";"1"
"32339";"39";"1";"1"
"32343";"322";"4";"4"
"32344";"40";"1";"4"
"32348";"26";"4";"4"
"32350";"39";"4";"4"
"32353";"118";"4";"4"
"32355";"114";"4";"4"
"32356";"189";"4";"4"
"32358";"12";"4";"4"
"32361";"39";"1";"4"
"32366";"117";"1";"1"
"32370";"35";"4";"4"
"32385";"39";"4";"4"
"32394";"78";"1";"4"
"32397";"31";"4";"4"
"32401";"39";"1";"1"
"32411";"97";"4";"4"
"32412";"447";"4";"4"
"32413";"39";"1";"4"
"32416";"231";"4";"4"
"32420";"39";"1";"1"
"32421";"77";"1";"1"
"32422";"39";"1";"1"
"32423";"52";"4";"4"
"32430";"278";"4";"4"
"32433";"68";"4";"4"
"32452";"39";"1";"4"
"32462";"39";"1";"4"
"32478";"311";"4";"4"
"32479";"117";"4";"4"
"32483";"39";"1";"1"
"32489";"1693";"4";"4"
"32494";"113";"4";"4"
"32495";"193";"4";"4"
"32496";"39";"1";"1"
"32497";"78";"4";"4"
"32499";"39";"1";"1"
"32510";"115";"4";"4"
"32513";"39";"1";"4"
"32514";"37";"1";"1"
"32517";"75";"4";"4"
"32519";"38";"1";"4"
"32522";"39";"1";"1"
"32526";"38";"1";"1"
"32528";"39";"1";"1"
"32529";"73";"4";"4"
"32538";"78";"1";"1"
"32541";"39";"4";"4"
"32548";"39";"4";"4"
"32554";"151";"4";"4"
"32555";"25";"4";"4"
"32562";"75";"4";"4"
"32576";"39";"4";"4"
"32583";"105";"4";"4"
"32586";"960";"4";"4"
"32592";"38";"1";"1"
"32595";"62";"4";"4"
"32602";"155";"4";"4"
"32603";"21";"1";"4"
"32604";"38";"1";"4"
"32607";"39";"1";"1"
"32612";"109";"1";"4"
"32623";"39";"1";"1"
"32628";"39";"1";"4"
"32637";"29";"1";"1"
"32642";"48";"4";"4"
"32650";"69";"1";"4"
"32659";"679";"4";"4"
"32664";"109";"4";"4"
"32665";"38";"1";"1"
"32668";"38";"1";"1"
"32669";"38";"1";"1"
"32674";"38";"1";"1"
"32678";"111";"4";"4"
"32684";"37";"4";"4"
"32685";"38";"4";"4"
"32687";"34";"4";"4"
"32689";"87";"4";"4"
"32698";"38";"1";"1"
"32699";"193";"4";"4"
"32714";"325";"4";"4"
"32718";"46";"1";"4"
"32721";"38";"1";"4"
"32739";"40";"1";"4"
"32748";"38";"1";"1"
"32749";"38";"4";"4"
"32753";"37";"1";"1"
"32759";"38";"4";"4"
"32760";"20";"4";"4"
"32765";"38";"4";"4"
"32767";"55";"1";"1"
"32768";"38";"1";"1"
"32771";"38";"1";"1"
"32777";"83";"4";"4"
"32786";"38";"1";"4"
"32793";"76";"1";"1"
"32797";"65";"4";"4"
"32798";"57";"4";"4"
"32807";"76";"1";"1"
"32813";"38";"1";"1"
"32815";"284";"4";"4"
"32823";"38";"1";"1"
"32834";"275";"4";"4"
"32836";"35";"1";"1"
"32842";"38";"1";"1"
"32845";"22";"4";"4"
"32855";"38";"1";"1"
"32860";"38";"1";"1"
"32861";"127";"4";"4"
"32862";"38";"1";"1"
"32863";"38";"1";"1"
"32868";"38";"1";"1"
"32870";"38";"1";"4"
"32871";"19";"4";"4"
"32882";"224";"4";"4"
"32883";"38";"1";"1"
"32887";"113";"1";"4"
"32895";"25";"4";"4"
"32898";"38";"1";"1"
"32903";"72";"4";"4"
"32904";"50";"4";"4"
"32905";"38";"1";"1"
"32926";"37";"1";"4"
"32936";"10";"4";"4"
"32937";"74";"4";"4"
"32938";"37";"1";"4"
"32946";"37";"4";"4"
"32956";"67";"4";"4"
"32961";"61";"4";"4"
"32967";"19";"4";"4"
"32972";"73";"1";"4"
"32973";"2";"4";"4"
"32975";"37";"1";"1"
"32978";"17";"4";"4"
"32994";"178";"4";"4"
"33003";"13";"4";"4"
"33004";"36";"4";"4"
"33019";"37";"1";"1"
"33021";"27";"4";"4"
"33022";"21";"1";"4"
"33037";"170";"4";"4"
"33070";"37";"1";"4"
"33076";"37";"1";"4"
"33078";"125";"4";"4"
"33079";"298";"4";"4"
"33087";"93";"4";"4"
"33088";"26";"1";"4"
"33089";"37";"1";"4"
"33090";"37";"1";"1"
"33095";"222";"4";"4"
"33100";"89";"1";"4"
"33109";"37";"1";"4"
"33111";"37";"1";"1"
"33112";"37";"1";"4"
"33115";"136";"1";"1"
"33117";"166";"4";"4"
"33118";"71";"4";"4"
"33121";"73";"1";"1"
"33124";"37";"1";"1"
"33133";"36";"4";"4"
"33134";"74";"1";"4"
"33141";"36";"1";"1"
"33147";"111";"4";"4"
"33153";"285";"4";"4"
"33155";"74";"1";"4"
"33156";"622";"4";"4"
"33157";"36";"1";"1"
"33160";"18";"4";"4"
"33161";"37";"1";"1"
"33166";"35";"4";"4"
"33168";"37";"1";"1"
"33173";"56";"4";"4"
"33178";"119";"4";"4"
"33183";"208";"4";"4"
"33188";"30";"4";"4"
"33195";"52";"4";"4"
"33198";"36";"1";"1"
"33206";"145";"4";"4"
"33219";"36";"1";"1"
"33223";"36";"1";"4"
"33224";"36";"1";"1"
"33225";"36";"1";"4"
"33226";"1301";"4";"4"
"33232";"33";"4";"4"
"33233";"32";"4";"4"
"33235";"106";"4";"4"
"33236";"36";"1";"4"
"33239";"14";"4";"4"
"33252";"143";"4";"4"
"33254";"25";"4";"4"
"33283";"25";"1";"1"
"33285";"98";"1";"1"
"33286";"36";"1";"1"
"33297";"36";"1";"1"
"33298";"36";"1";"4"
"33299";"36";"1";"1"
"33302";"35";"1";"1"
"33304";"36";"1";"1"
"33306";"132";"4";"4"
"33308";"36";"1";"1"
"33309";"36";"4";"4"
"33313";"18";"4";"4"
"33316";"36";"4";"4"
"33327";"36";"1";"4"
"33328";"36";"1";"4"
"33330";"36";"1";"1"
"33342";"36";"1";"1"
"33344";"77";"4";"4"
"33351";"55";"4";"4"
"33359";"36";"1";"1"
"33370";"36";"1";"1"
"33381";"36";"1";"4"
"33388";"35";"4";"4"
"33410";"16";"4";"4"
"33412";"13";"4";"4"
"33421";"72";"4";"4"
"33423";"36";"1";"1"
"33467";"16";"1";"4"
"33478";"6";"1";"1"
"33481";"35";"1";"1"
"33485";"35";"1";"1"
"33487";"69";"1";"4"
"33489";"35";"1";"4"
"33495";"35";"1";"1"
"33499";"35";"1";"1"
"33500";"88";"4";"4"
"33501";"891";"4";"4"
"33510";"70";"4";"4"
"33522";"19";"4";"4"
"33523";"35";"1";"1"
"33526";"35";"1";"1"
"33527";"58";"1";"4"
"33528";"35";"1";"1"
"33532";"35";"1";"4"
"33533";"27";"4";"4"
"33535";"35";"1";"1"
"33537";"64";"4";"4"
"33542";"60";"4";"4"
"33543";"35";"1";"1"
"33545";"35";"4";"4"
"33547";"233";"4";"4"
"33549";"70";"1";"1"
"33552";"35";"1";"4"
"33554";"35";"1";"1"
"33563";"35";"1";"4"
"33565";"70";"4";"4"
"33566";"104";"4";"4"
"33567";"51";"4";"4"
"33570";"66";"4";"4"
"33581";"1";"1";"4"
"33583";"35";"1";"1"
"33589";"90";"4";"4"
"33596";"35";"1";"4"
"33598";"131";"4";"4"
"33603";"70";"4";"4"
"33611";"70";"1";"4"
"33624";"35";"1";"1"
"33626";"35";"4";"4"
"33634";"35";"1";"4"
"33639";"35";"4";"4"
"33642";"35";"4";"4"
"33646";"35";"1";"1"
"33647";"35";"1";"1"
"33652";"24";"1";"1"
"33655";"129";"4";"4"
"33664";"70";"4";"4"
"33668";"35";"1";"1"
"33672";"31";"1";"1"
"33680";"35";"4";"4"
"33681";"16";"1";"4"
"33702";"35";"4";"4"
"33717";"2";"4";"4"
"33720";"35";"1";"1"
"33729";"34";"1";"1"
"33731";"35";"1";"1"
"33738";"472";"4";"4"
"33743";"144";"4";"4"
"33745";"70";"1";"1"
"33753";"35";"1";"1"
"33756";"35";"4";"4"
"33762";"37";"1";"1"
"33763";"692";"4";"4"
"33766";"101";"4";"4"
"33775";"35";"4";"4"
"33776";"14";"1";"4"
"33791";"35";"4";"4"
"33794";"30";"4";"4"
"33802";"35";"4";"4"
"33810";"70";"1";"1"
"33812";"35";"1";"4"
"33815";"70";"4";"4"
"33827";"35";"1";"1"
"33836";"32";"4";"4"
"33863";"35";"1";"4"
"33865";"137";"4";"4"
"33877";"34";"4";"4"
"33883";"33";"4";"4"
"33887";"34";"1";"1"
"33888";"31";"4";"4"
"33889";"34";"4";"4"
"33892";"44";"4";"4"
"33894";"34";"4";"4"
"33910";"68";"1";"1"
"33912";"31";"1";"1"
"33914";"88";"4";"4"
"33921";"32";"1";"1"
"33925";"23";"4";"4"
"33946";"34";"1";"1"
"33963";"34";"1";"1"
"33964";"68";"1";"1"
"33972";"34";"1";"1"
"33980";"323";"4";"4"
"33982";"64";"4";"4"
"33986";"34";"1";"4"
"33987";"29";"1";"4"
"33990";"34";"1";"1"
"33993";"34";"1";"4"
"34001";"180";"4";"4"
"34005";"34";"4";"4"
"34006";"9";"1";"4"
"34008";"34";"1";"4"
"34009";"27";"4";"4"
"34023";"32";"4";"4"
"34027";"11";"4";"4"
"34046";"68";"4";"4"
"34050";"68";"4";"4"
"34053";"34";"4";"4"
"34072";"4";"4";"4"
"34073";"34";"4";"4"
"34077";"34";"4";"4"
"34085";"23";"4";"4"
"34098";"32";"1";"4"
"34109";"68";"4";"4"
"34114";"60";"4";"4"
"34115";"32";"1";"1"
"34125";"34";"1";"1"
"34129";"374";"4";"4"
"34133";"33";"1";"4"
"34144";"34";"4";"4"
"34170";"34";"1";"4"
"34172";"34";"1";"1"
"34175";"34";"1";"1"
"34181";"21";"1";"1"
"34185";"49";"4";"4"
"34186";"34";"1";"1"
"34205";"29";"1";"1"
"34207";"27";"4";"4"
"34214";"34";"1";"1"
"34231";"66";"4";"4"
"34246";"31";"1";"4"
"34249";"18";"1";"1"
"34262";"73";"4";"4"
"34289";"32";"4";"4"
"34296";"34";"4";"4"
"34299";"220";"4";"4"
"34300";"34";"1";"4"
"34301";"31";"1";"1"
"34304";"34";"4";"4"
"34308";"34";"1";"4"
"34310";"33";"4";"4"
"34319";"43";"4";"4"
"34320";"34";"1";"1"
"34329";"33";"1";"1"
"34330";"33";"1";"1"
"34331";"34";"4";"4"
"34340";"33";"4";"4"
"34348";"31";"1";"4"
"34349";"253";"4";"4"
"34350";"81";"1";"1"
"34357";"33";"1";"1"
"34378";"26";"1";"4"
"34379";"33";"1";"1"
"34388";"93";"4";"4"
"34396";"58";"4";"4"
"34405";"33";"4";"4"
"34411";"66";"4";"4"
"34425";"33";"4";"4"
"34436";"33";"1";"4"
"34440";"30";"1";"1"
"34445";"17";"4";"4"
"34460";"56";"1";"1"
"34461";"69";"4";"4"
"34463";"33";"1";"1"
"34465";"33";"1";"1"
"34467";"65";"1";"1"
"34478";"32";"1";"4"
"34485";"27";"1";"1"
"34490";"31";"4";"4"
"34493";"33";"1";"1"
"34499";"33";"1";"1"
"34515";"169";"4";"4"
"34530";"33";"1";"1"
"34544";"31";"1";"1"
"34549";"60";"4";"4"
"34550";"19";"1";"1"
"34558";"33";"1";"1"
"34561";"37";"4";"4"
"34563";"31";"4";"4"
"34566";"33";"1";"1"
"34567";"26";"1";"4"
"34569";"33";"1";"4"
"34570";"65";"4";"4"
"34573";"33";"1";"1"
"34575";"30";"4";"4"
"34579";"66";"1";"1"
"34584";"33";"4";"4"
"34593";"32";"1";"4"
"34594";"359";"4";"4"
"34596";"33";"1";"1"
"34598";"57";"4";"4"
"34599";"66";"1";"4"
"34605";"14";"1";"1"
"34606";"46";"4";"4"
"34616";"25";"4";"4"
"34630";"32";"1";"1"
"34632";"33";"1";"4"
"34638";"33";"1";"1"
"34643";"33";"1";"4"
"34655";"33";"1";"1"
"34656";"148";"4";"4"
"34659";"53";"4";"4"
"34660";"33";"1";"1"
"34662";"59";"4";"4"
"34675";"30";"1";"1"
"34678";"64";"1";"1"
"34681";"32";"1";"1"
"34684";"32";"1";"1"
"34685";"4426";"4";"4"
"34686";"32";"1";"1"
"34693";"32";"1";"1"
"34694";"42";"4";"4"
"34721";"32";"1";"1"
"34724";"32";"1";"4"
"34731";"125";"4";"4"
"34735";"32";"4";"4"
"34739";"9";"4";"4"
"34748";"59";"1";"4"
"34752";"32";"1";"1"
"34763";"32";"1";"1"
"34765";"320";"4";"4"
"34766";"64";"4";"4"
"34772";"60";"4";"4"
"34779";"18";"4";"4"
"34781";"32";"1";"1"
"34782";"32";"1";"1"
"34789";"32";"1";"1"
"34790";"34";"4";"4"
"34803";"32";"1";"1"
"34805";"32";"4";"4"
"34810";"439";"4";"4"
"34824";"32";"4";"4"
"34829";"32";"1";"1"
"34838";"93";"4";"4"
"34842";"56";"4";"4"
"34844";"32";"1";"4"
"34848";"32";"1";"1"
"34859";"32";"1";"1"
"34876";"20";"4";"4"
"34883";"72";"4";"4"
"34893";"18";"4";"4"
"34894";"96";"1";"4"
"34906";"32";"1";"4"
"34909";"32";"1";"4"
"34914";"32";"1";"1"
"34923";"96";"4";"4"
"34927";"32";"1";"1"
"34931";"32";"1";"1"
"34932";"95";"4";"4"
"34939";"32";"1";"1"
"34942";"32";"1";"4"
"34944";"32";"1";"4"
"34946";"32";"1";"1"
"34954";"32";"1";"1"
"34961";"445";"4";"4"
"34964";"32";"1";"4"
"34992";"32";"1";"1"
"34994";"32";"1";"4"
"35003";"31";"1";"1"
"35004";"31";"1";"1"
"35020";"31";"1";"4"
"35027";"31";"1";"1"
"35036";"31";"1";"4"
"35040";"569";"4";"4"
"35043";"62";"1";"4"
"35057";"58";"1";"1"
"35058";"31";"1";"1"
"35061";"28";"4";"4"
"35079";"1516";"4";"4"
"35081";"31";"1";"1"
"35100";"31";"1";"1"
"35101";"31";"4";"4"
"35107";"89";"4";"4"
"35113";"31";"1";"1"
"35116";"23";"1";"1"
"35128";"29";"1";"4"
"35139";"31";"4";"4"
"35145";"46";"4";"4"
"35152";"61";"4";"4"
"35155";"31";"1";"1"
"35160";"33";"4";"4"
"35161";"31";"1";"1"
"35164";"14";"4";"4"
"35168";"22";"1";"4"
"35181";"210";"1";"4"
"35189";"48";"4";"4"
"35190";"31";"1";"1"
"35196";"31";"1";"4"
"35197";"31";"1";"1"
"35199";"288";"4";"4"
"35201";"3";"4";"4"
"35211";"24";"4";"4"
"35212";"3";"1";"4"
"35213";"31";"4";"4"
"35214";"29";"4";"4"
"35218";"60";"4";"4"
"35220";"56";"4";"4"
"35221";"118";"4";"4"
"35227";"29";"1";"1"
"35228";"31";"1";"1"
"35233";"53";"1";"1"
"35237";"249";"4";"4"
"35241";"348";"4";"4"
"35244";"31";"1";"1"
"35255";"90";"4";"4"
"35273";"30";"4";"4"
"35279";"59";"1";"1"
"35286";"30";"1";"1"
"35290";"30";"1";"4"
"35291";"74";"4";"4"
"35296";"5";"4";"4"
"35301";"30";"1";"1"
"35307";"21";"1";"1"
"35308";"147";"4";"4"
"35333";"90";"1";"1"
"35349";"30";"4";"4"
"35365";"9";"1";"1"
"35374";"30";"1";"1"
"35377";"156";"4";"4"
"35387";"583";"4";"4"
"35398";"30";"1";"1"
"35411";"27";"4";"4"
"35420";"1146";"4";"4"
"35427";"28";"1";"1"
"35436";"27";"1";"1"
"35440";"84";"4";"4"
"35443";"369";"4";"4"
"35456";"353";"4";"4"
"35464";"1";"4";"4"
"35465";"90";"1";"1"
"35469";"30";"4";"4"
"35472";"50";"1";"1"
"35488";"28";"1";"1"
"35491";"60";"4";"4"
"35500";"111";"1";"1"
"35508";"30";"1";"1"
"35516";"60";"4";"4"
"35527";"16";"1";"4"
"35538";"30";"1";"4"
"35544";"30";"1";"1"
"35555";"30";"1";"1"
"35558";"29";"4";"4"
"35577";"29";"1";"4"
"35579";"30";"4";"4"
"35583";"327";"4";"4"
"35591";"30";"1";"1"
"35594";"24";"4";"4"
"35595";"30";"1";"4"
"35600";"56";"4";"4"
"35604";"30";"1";"1"
"35606";"23";"4";"4"
"35608";"16";"4";"4"
"35624";"116";"4";"4"
"35630";"30";"4";"4"
"35636";"56";"1";"1"
"35639";"30";"1";"1"
"35640";"4";"4";"4"
"35648";"30";"1";"4"
"35654";"30";"4";"4"
"35657";"30";"1";"4"
"35660";"90";"1";"1"
"35672";"59";"4";"4"
"35678";"109";"1";"1"
"35679";"10";"1";"4"
"35692";"27";"1";"4"
"35694";"29";"4";"4"
"35696";"29";"4";"4"
"35706";"29";"4";"4"
"35707";"58";"1";"1"
"35712";"29";"1";"4"
"35713";"108";"4";"4"
"35714";"29";"4";"4"
"35726";"12";"1";"4"
"35728";"58";"4";"4"
"35755";"26";"1";"1"
"35760";"29";"4";"4"
"35763";"91";"4";"4"
"35772";"85";"4";"4"
"35787";"29";"4";"4"
"35789";"63";"4";"4"
"35791";"92";"4";"4"
"35795";"29";"1";"1"
"35796";"27";"1";"1"
"35802";"29";"1";"1"
"35804";"26";"1";"4"
"35809";"54";"4";"4"
"35834";"132";"4";"4"
"35850";"27";"4";"4"
"35862";"58";"1";"1"
"35874";"76";"4";"4"
"35880";"115";"1";"4"
"35903";"29";"1";"4"
"35909";"29";"4";"4"
"35912";"53";"1";"1"
"35914";"16";"4";"4"
"35915";"272";"4";"4"
"35916";"10";"4";"4"
"35919";"202";"4";"4"
"35924";"28";"1";"1"
"35925";"58";"1";"1"
"35927";"29";"4";"4"
"35931";"29";"1";"1"
"35949";"29";"1";"1"
"35951";"29";"1";"4"
"35959";"58";"4";"4"
"35960";"29";"1";"4"
"35962";"609";"4";"4"
"35963";"56";"4";"4"
"35972";"29";"1";"4"
"35977";"5";"4";"4"
"35980";"45";"4";"4"
"35986";"29";"1";"4"
"35990";"439";"4";"4"
"36008";"84";"1";"4"
"36011";"29";"1";"1"
"36013";"58";"1";"1"
"36014";"29";"4";"4"
"36015";"112";"4";"4"
"36021";"26";"1";"1"
"36026";"464";"4";"4"
"36027";"84";"4";"4"
"36028";"29";"1";"1"
"36032";"150";"4";"4"
"36036";"29";"1";"1"
"36037";"15";"4";"4"
"36047";"42";"1";"1"
"36054";"26";"4";"4"
"36059";"10";"1";"1"
"36073";"55";"4";"4"
"36075";"24";"4";"4"
"36083";"28";"1";"1"
"36103";"487";"4";"4"
"36106";"28";"4";"4"
"36108";"84";"4";"4"
"36116";"76";"4";"4"
"36125";"106";"4";"4"
"36163";"299";"4";"4"
"36164";"28";"4";"4"
"36171";"632";"4";"4"
"36172";"28";"1";"1"
"36176";"56";"4";"4"
"36177";"134";"4";"4"
"36181";"28";"1";"1"
"36191";"52";"4";"4"
"36193";"151";"4";"4"
"36196";"28";"1";"1"
"36200";"28";"1";"1"
"36212";"28";"1";"1"
"36223";"28";"1";"1"
"36224";"28";"1";"1"
"36225";"28";"1";"1"
"36230";"14";"4";"4"
"36235";"54";"1";"1"
"36236";"28";"1";"4"
"36238";"161";"4";"4"
"36239";"28";"1";"1"
"36252";"28";"1";"1"
"36254";"28";"1";"1"
"36255";"28";"1";"1"
"36260";"26";"1";"1"
"36265";"968";"4";"4"
"36267";"74";"1";"1"
"36279";"1";"1";"1"
"36283";"10";"4";"4"
"36287";"26";"1";"1"
"36306";"28";"1";"1"
"36336";"20";"4";"4"
"36341";"27";"1";"4"
"36346";"103";"4";"4"
"36356";"28";"4";"4"
"36372";"16";"4";"4"
"36381";"27";"4";"4"
"36382";"28";"4";"4"
"36383";"27";"1";"4"
"36384";"23";"4";"4"
"36389";"27";"1";"4"
"36391";"75";"4";"4"
"36392";"27";"1";"4"
"36402";"20";"4";"4"
"36404";"27";"1";"1"
"36411";"27";"1";"1"
"36412";"54";"4";"4"
"36414";"159";"4";"4"
"36415";"193";"4";"4"
"36420";"27";"1";"4"
"36422";"27";"4";"4"
"36427";"22";"1";"1"
"36431";"32";"1";"4"
"36441";"27";"1";"4"
"36446";"27";"1";"1"
"36447";"54";"4";"4"
"36459";"27";"1";"1"
"36462";"27";"1";"1"
"36465";"27";"1";"1"
"36474";"27";"1";"1"
"36478";"52";"1";"1"
"36497";"25";"1";"1"
"36503";"27";"1";"1"
"36505";"22";"1";"1"
"36506";"54";"4";"4"
"36516";"203";"4";"4"
"36531";"79";"4";"4"
"36534";"27";"1";"1"
"36535";"16";"1";"1"
"36551";"14";"4";"4"
"36552";"27";"1";"4"
"36554";"108";"4";"4"
"36561";"27";"4";"4"
"36567";"18";"4";"4"
"36571";"26";"4";"4"
"36573";"27";"4";"4"
"36576";"54";"1";"1"
"36582";"27";"1";"1"
"36587";"27";"4";"4"
"36589";"31";"1";"4"
"36602";"18";"4";"4"
"36613";"49";"1";"1"
"36623";"13";"1";"4"
"36625";"25";"1";"4"
"36626";"26";"1";"1"
"36630";"48";"4";"4"
"36631";"27";"1";"4"
"36636";"27";"1";"1"
"36641";"26";"4";"4"
"36643";"27";"1";"4"
"36646";"16";"1";"1"
"36656";"17";"1";"4"
"36657";"27";"1";"4"
"36663";"27";"1";"1"
"36676";"27";"4";"4"
"36680";"27";"1";"1"
"36684";"25";"4";"4"
"36691";"77";"4";"4"
"36698";"52";"4";"4"
"36700";"26";"1";"1"
"36701";"78";"1";"4"
"36702";"26";"1";"1"
"36703";"26";"1";"1"
"36705";"23";"4";"4"
"36706";"22";"1";"4"
"36708";"26";"1";"4"
"36722";"26";"1";"1"
"36724";"26";"4";"4"
"36725";"52";"1";"1"
"36727";"26";"4";"4"
"36730";"26";"1";"4"
"36731";"26";"1";"1"
"36738";"26";"1";"4"
"36739";"26";"1";"1"
"36742";"26";"1";"1"
"36743";"33";"1";"1"
"36745";"26";"1";"1"
"36747";"78";"4";"4"
"36749";"26";"1";"1"
"36765";"26";"1";"1"
"36767";"26";"1";"1"
"36772";"20";"1";"1"
"36776";"26";"1";"1"
"36782";"10";"4";"4"
"36787";"26";"1";"4"
"36792";"26";"1";"1"
"36794";"86";"4";"4"
"36798";"52";"4";"4"
"36803";"19";"1";"1"
"36815";"26";"1";"4"
"36830";"26";"1";"1"
"36835";"619";"4";"4"
"36844";"26";"1";"1"
"36849";"26";"1";"4"
"36862";"31";"4";"4"
"36868";"26";"4";"4"
"36874";"26";"1";"4"
"36878";"26";"1";"1"
"36883";"6";"1";"1"
"36887";"52";"1";"4"
"36896";"71";"1";"1"
"36913";"26";"1";"1"
"36917";"26";"4";"4"
"36919";"25";"4";"4"
"36924";"52";"1";"1"
"36926";"203";"4";"4"
"36944";"26";"4";"4"
"36972";"26";"4";"4"
"36976";"3";"1";"1"
"36977";"26";"1";"4"
"36978";"51";"1";"1"
"36982";"357";"4";"4"
"36984";"26";"4";"4"
"36986";"25";"4";"4"
"37003";"41";"1";"1"
"37019";"50";"1";"4"
"37025";"25";"1";"1"
"37032";"18";"4";"4"
"37044";"23";"4";"4"
"37052";"25";"4";"4"
"37053";"25";"1";"1"
"37074";"36";"1";"1"
"37088";"50";"1";"1"
"37092";"25";"1";"4"
"37094";"25";"1";"1"
"37099";"25";"4";"4"
"37117";"315";"4";"4"
"37126";"11";"1";"4"
"37140";"25";"1";"4"
"37150";"25";"4";"4"
"37153";"25";"1";"1"
"37159";"9";"1";"1"
"37165";"25";"1";"4"
"37168";"20";"4";"4"
"37171";"25";"1";"1"
"37174";"25";"1";"1"
"37175";"25";"1";"1"
"37177";"13";"4";"4"
"37183";"24";"4";"4"
"37187";"24";"4";"4"
"37188";"25";"1";"1"
"37196";"50";"1";"1"
"37208";"50";"4";"4"
"37214";"25";"1";"1"
"37221";"50";"1";"1"
"37240";"25";"1";"4"
"37244";"37";"4";"4"
"37247";"25";"1";"4"
"37260";"30";"1";"1"
"37277";"25";"1";"1"
"37278";"72";"1";"1"
"37305";"25";"1";"1"
"37307";"25";"4";"4"
"37315";"24";"1";"1"
"37318";"25";"1";"1"
"37321";"36";"4";"4"
"37326";"209";"4";"4"
"37346";"25";"1";"1"
"37350";"75";"4";"4"
"37360";"17";"1";"1"
"37362";"21";"1";"1"
"37363";"44";"4";"4"
"37366";"25";"1";"1"
"37369";"14";"1";"1"
"37370";"93";"1";"4"
"37381";"54";"4";"4"
"37384";"25";"1";"1"
"37385";"55";"4";"4"
"37394";"25";"1";"1"
"37404";"25";"1";"1"
"37408";"25";"4";"4"
"37415";"24";"1";"1"
"37431";"77";"4";"4"
"37435";"97";"4";"4"
"37456";"24";"1";"1"
"37462";"464";"4";"4"
"37469";"76";"1";"1"
"37500";"72";"4";"4"
"37504";"17";"4";"4"
"37522";"10";"1";"1"
"37525";"31";"4";"4"
"37535";"24";"1";"1"
"37540";"15";"4";"4"
"37557";"48";"1";"1"
"37559";"24";"1";"1"
"37566";"24";"1";"1"
"37567";"94";"4";"4"
"37575";"24";"1";"1"
"37580";"24";"1";"1"
"37583";"24";"1";"1"
"37585";"20";"1";"1"
"37588";"23";"4";"4"
"37594";"24";"4";"4"
"37601";"15";"1";"1"
"37613";"744";"4";"4"
"37619";"24";"1";"1"
"37621";"24";"1";"1"
"37628";"133";"4";"4"
"37644";"24";"4";"4"
"37653";"14";"4";"4"
"37666";"24";"1";"4"
"37677";"24";"4";"4"
"37693";"24";"1";"1"
"37698";"24";"1";"1"
"37705";"20";"4";"4"
"37722";"23";"4";"4"
"37737";"24";"1";"1"
"37738";"24";"1";"1"
"37742";"24";"1";"1"
"37743";"5";"4";"4"
"37748";"24";"4";"4"
"37757";"24";"1";"1"
"37758";"24";"1";"1"
"37774";"17";"1";"1"
"37776";"24";"1";"1"
"37780";"494";"4";"4"
"37784";"24";"4";"4"
"37787";"24";"1";"1"
"37794";"92";"4";"4"
"37804";"22";"1";"4"
"37808";"24";"4";"4"
"37815";"24";"4";"4"
"37823";"33";"4";"4"
"37826";"46";"4";"4"
"37833";"23";"4";"4"
"37841";"24";"1";"1"
"37843";"14";"1";"4"
"37847";"35";"1";"1"
"37871";"23";"4";"4"
"37877";"23";"1";"1"
"37880";"16";"1";"4"
"37882";"23";"1";"4"
"37884";"18";"4";"4"
"37887";"95";"4";"4"
"37889";"29";"4";"4"
"37890";"46";"1";"1"
"37896";"23";"4";"4"
"37898";"22";"1";"1"
"37901";"45";"1";"1"
"37915";"23";"1";"1"
"37922";"51";"4";"4"
"37933";"14";"1";"4"
"37950";"23";"1";"1"
"37956";"23";"1";"4"
"37968";"9";"1";"4"
"37969";"86";"4";"4"
"37986";"23";"4";"4"
"37990";"23";"1";"1"
"38021";"23";"1";"4"
"38038";"91";"1";"1"
"38041";"13";"4";"4"
"38062";"122";"4";"4"
"38068";"23";"1";"4"
"38069";"174";"4";"4"
"38075";"23";"1";"1"
"38083";"23";"1";"4"
"38093";"44";"1";"1"
"38104";"23";"1";"1"
"38109";"36";"4";"4"
"38115";"22";"1";"4"
"38122";"23";"1";"1"
"38128";"23";"1";"1"
"38139";"20";"1";"4"
"38143";"15";"1";"4"
"38164";"6";"1";"4"
"38169";"23";"4";"4"
"38171";"46";"4";"4"
"38182";"92";"4";"4"
"38192";"15";"4";"4"
"38198";"23";"1";"1"
"38200";"23";"1";"1"
"38212";"44";"4";"4"
"38213";"10";"4";"4"
"38220";"55";"4";"4"
"38240";"22";"1";"1"
"38241";"20";"1";"1"
"38248";"40";"4";"4"
