"totalPost";"userId";"profile_1";"profile_2"
"1";"68676";"1";"1"
"1";"68747";"1";"1"
"1";"68764";"4";"4"
"1";"68771";"1";"1"
"1";"68781";"1";"1"
"1";"68820";"1";"1"
"1";"68882";"1";"4"
"2";"68933";"4";"4"
"1";"69057";"1";"1"
"2";"69104";"1";"1"
"1";"69124";"1";"1"
"1";"69138";"1";"1"
"1";"69255";"1";"1"
"1";"69289";"1";"1"
"1";"69291";"4";"4"
"1";"69306";"1";"1"
"1";"69376";"1";"1"
"1";"69379";"1";"1"
"1";"69394";"1";"1"
"1";"69405";"1";"1"
"1";"69534";"1";"1"
"1";"69535";"1";"1"
"1";"69627";"1";"1"
"1";"69661";"1";"1"
"4";"69693";"4";"4"
"2";"69706";"1";"1"
"1";"69727";"1";"1"
"1";"69754";"1";"1"
"1";"69762";"1";"1"
"1";"69800";"1";"1"
"2";"69843";"1";"1"
"1";"69946";"1";"1"
"1";"70007";"1";"1"
"1";"70059";"1";"1"
"1";"70086";"1";"4"
"1";"70143";"4";"4"
"1";"70273";"4";"4"
"5";"70279";"4";"4"
"1";"70320";"4";"4"
"1";"70346";"1";"1"
"2";"70371";"1";"1"
"1";"70449";"1";"1"
"1";"70492";"1";"1"
"3";"70508";"4";"4"
"1";"70534";"1";"1"
"1";"70604";"1";"1"
"2";"70637";"4";"4"
"1";"70704";"1";"1"
"2";"70721";"4";"4"
"1";"70771";"1";"1"
"1";"70821";"1";"1"
"1";"70837";"1";"1"
"1";"70848";"1";"1"
"1";"70884";"1";"1"
"3";"70892";"4";"4"
"1";"70904";"4";"4"
"1";"70912";"1";"1"
"1";"70998";"1";"1"
"2";"71014";"1";"1"
"8";"71015";"4";"4"
"1";"71091";"1";"1"
"1";"71156";"1";"1"
"1";"71209";"1";"1"
"1";"71234";"1";"1"
"1";"71279";"4";"4"
"1";"71298";"1";"1"
"1";"71305";"1";"1"
"1";"71357";"4";"4"
"1";"71363";"1";"1"
"1";"71427";"1";"1"
"1";"71453";"1";"4"
"1";"71470";"4";"4"
"3";"71483";"4";"4"
"1";"71569";"4";"4"
"1";"71574";"1";"1"
"1";"71591";"1";"1"
"1";"71600";"1";"1"
"1";"71637";"1";"1"
"1";"71656";"1";"1"
"1";"71691";"1";"1"
"1";"71800";"1";"1"
"1";"71803";"1";"1"
"3";"71962";"4";"4"
"1";"72003";"1";"1"
"1";"72022";"1";"1"
"6";"72065";"4";"4"
"1";"72103";"4";"4"
"1";"72123";"4";"4"
"1";"72148";"1";"1"
"1";"72155";"1";"1"
"1";"72176";"1";"1"
"1";"72182";"1";"1"
"1";"72185";"1";"1"
"1";"72198";"1";"1"
"1";"72281";"1";"1"
"1";"72286";"1";"1"
"1";"72311";"1";"1"
"1";"72329";"1";"1"
"1";"72331";"1";"1"
"1";"72410";"1";"1"
"1";"72416";"1";"1"
"1";"72419";"1";"1"
"1";"72556";"1";"1"
"1";"72581";"1";"1"
"1";"72597";"1";"1"
"1";"72614";"1";"4"
"1";"72711";"1";"4"
"1";"72737";"1";"1"
"1";"72764";"1";"1"
"1";"72779";"1";"1"
"1";"72850";"1";"1"
"1";"72911";"1";"1"
"1";"72923";"1";"1"
"4";"72969";"4";"4"
"1";"73098";"4";"4"
"1";"73099";"1";"1"
"1";"73151";"1";"1"
"1";"73232";"1";"1"
"1";"73243";"1";"1"
"2";"73268";"4";"4"
"1";"73270";"1";"1"
"1";"73294";"1";"1"
"2";"73297";"4";"4"
"1";"73305";"1";"1"
"1";"73367";"4";"4"
"1";"73436";"1";"1"
"1";"73458";"1";"1"
"1";"73532";"1";"1"
"2";"73589";"1";"1"
"11";"73623";"4";"4"
"1";"73679";"1";"1"
"1";"73748";"1";"1"
"3";"73752";"4";"4"
"1";"73858";"1";"1"
"1";"73882";"1";"1"
"1";"73941";"1";"1"
"1";"73950";"1";"1"
"2";"73977";"1";"1"
"1";"74071";"1";"1"
"1";"74091";"1";"1"
"1";"74123";"1";"1"
"2";"74134";"4";"4"
"1";"74165";"1";"1"
"1";"74221";"1";"1"
"1";"74231";"1";"1"
"1";"74258";"1";"1"
"1";"74322";"1";"1"
"1";"74351";"1";"1"
"1";"74391";"1";"1"
"1";"74412";"4";"4"
"1";"74431";"1";"1"
"1";"74464";"1";"1"
"1";"74501";"1";"1"
"1";"74504";"1";"1"
"1";"74524";"1";"1"
"2";"74581";"4";"4"
"2";"74662";"1";"1"
"1";"74677";"1";"1"
"1";"74689";"1";"1"
"1";"74756";"1";"1"
"1";"74974";"1";"1"
"1";"75000";"1";"1"
"1";"75238";"1";"1"
"2";"75256";"1";"1"
"1";"75280";"1";"1"
"2";"75314";"4";"4"
"1";"75333";"1";"1"
"1";"75474";"1";"1"
"1";"75522";"1";"1"
"3";"75557";"1";"1"
"1";"75566";"1";"1"
"1";"75609";"4";"4"
"1";"75616";"1";"1"
"1";"75679";"1";"1"
"1";"75702";"1";"1"
"1";"75709";"1";"1"
"1";"75805";"4";"4"
"1";"75827";"1";"1"
"1";"75912";"1";"1"
"1";"75955";"1";"1"
"1";"75958";"1";"1"
"1";"75964";"1";"1"
"1";"76001";"1";"1"
"1";"76030";"1";"4"
"1";"76086";"1";"1"
"1";"76093";"1";"1"
"1";"76153";"1";"1"
"1";"76193";"1";"1"
"1";"76213";"1";"1"
"1";"76234";"1";"1"
"1";"76319";"1";"1"
"1";"76387";"1";"1"
"1";"76433";"1";"1"
"1";"76509";"1";"1"
"1";"76570";"4";"4"
"1";"76632";"1";"1"
"1";"76645";"1";"1"
"1";"76660";"1";"1"
"1";"76679";"1";"1"
"1";"76725";"1";"1"
"1";"76765";"1";"1"
"2";"76814";"1";"1"
"1";"76892";"1";"1"
"1";"76924";"1";"1"
"1";"76990";"1";"1"
"1";"76994";"4";"4"
"1";"77002";"1";"1"
"1";"77028";"1";"1"
"1";"77083";"1";"1"
"1";"77105";"4";"4"
"1";"77113";"1";"1"
"1";"77123";"1";"1"
"1";"77126";"1";"1"
"1";"77173";"1";"1"
"1";"77187";"1";"1"
"1";"77240";"1";"1"
"1";"77310";"1";"1"
"1";"77318";"4";"4"
"1";"77349";"1";"1"
"1";"77410";"1";"1"
"1";"77460";"1";"1"
"1";"77498";"1";"1"
"1";"77509";"1";"1"
"1";"77546";"1";"1"
"1";"77586";"1";"1"
"1";"77674";"1";"1"
