"totalPost";"userId";"profile_1";"profile_2"
"1";"30157";"4";"4"
"52";"30160";"4";"4"
"1";"30166";"4";"4"
"1";"30194";"4";"4"
"2";"30207";"4";"4"
"1";"30236";"1";"4"
"1";"30242";"4";"4"
"6";"30253";"4";"4"
"1";"30257";"1";"1"
"1";"30286";"1";"1"
"1";"30311";"4";"4"
"1";"30319";"1";"1"
"3";"30332";"4";"4"
"1";"30341";"1";"1"
"1";"30348";"4";"4"
"1";"30363";"4";"4"
"1";"30369";"1";"1"
"1";"30374";"1";"1"
"4";"30384";"4";"4"
"1";"30388";"4";"4"
"31";"30392";"4";"4"
"1";"30399";"4";"4"
"29";"30400";"4";"4"
"1";"30418";"4";"4"
"1";"30424";"1";"4"
"26";"30451";"4";"4"
"1";"30464";"4";"4"
"1";"30495";"1";"1"
"1";"30499";"1";"4"
"1";"30507";"4";"4"
"2";"30531";"4";"4"
"1";"30545";"4";"4"
"3";"30548";"4";"4"
"1";"30549";"4";"4"
"1";"30554";"1";"1"
"1";"30571";"1";"1"
"1";"30592";"1";"1"
"1";"30596";"1";"1"
"2";"30599";"4";"4"
"2";"30604";"4";"4"
"1";"30615";"1";"1"
"1";"30625";"4";"4"
"6";"30647";"4";"4"
"1";"30652";"1";"1"
"1";"30659";"4";"4"
"4";"30660";"4";"4"
"1";"30669";"1";"1"
"1";"30672";"4";"4"
"1";"30694";"1";"4"
"1";"30695";"4";"4"
"1";"30699";"1";"1"
"4";"30702";"4";"4"
"1";"30713";"4";"4"
"1";"30715";"4";"4"
"3";"30730";"4";"4"
"1";"30735";"1";"4"
"2";"30743";"1";"1"
"5";"30767";"4";"4"
"18";"30772";"4";"4"
"6";"30773";"4";"4"
"1";"30779";"4";"4"
"2";"30780";"4";"4"
"1";"30792";"4";"4"
"10";"30795";"4";"4"
"2";"30796";"4";"4"
"3";"30798";"4";"4"
"4";"30823";"4";"4"
"1";"30829";"1";"1"
"1";"30831";"4";"4"
"1";"30832";"1";"1"
"4";"30865";"4";"4"
"1";"30872";"1";"1"
"3";"30874";"4";"4"
"1";"30884";"4";"4"
"1";"30906";"1";"1"
"1";"30941";"4";"4"
"1";"30952";"1";"1"
"1";"30980";"1";"4"
"1";"30981";"1";"1"
"3";"30988";"4";"4"
"5";"31017";"4";"4"
"1";"31026";"4";"4"
"1";"31087";"4";"4"
"1";"31101";"1";"1"
"1";"31108";"4";"4"
"1";"31116";"4";"4"
"1";"31120";"1";"1"
"4";"31138";"4";"4"
"1";"31183";"1";"1"
"1";"31184";"1";"1"
"1";"31213";"4";"4"
"4";"31228";"1";"1"
"1";"31229";"1";"1"
"1";"31233";"1";"4"
"1";"31240";"1";"1"
"1";"31241";"1";"1"
"1";"31246";"4";"4"
"1";"31250";"1";"1"
"2";"31253";"1";"4"
"1";"31263";"1";"4"
"7";"31264";"4";"4"
"1";"31267";"1";"4"
"1";"31274";"1";"1"
"1";"31296";"4";"4"
"1";"31299";"4";"4"
"14";"31318";"4";"4"
"1";"31325";"1";"1"
"1";"31328";"4";"4"
"1";"31331";"1";"1"
"2";"31335";"4";"4"
"1";"31339";"1";"1"
"1";"31368";"1";"1"
"1";"31381";"4";"4"
"1";"31385";"1";"1"
"1";"31389";"1";"1"
"1";"31426";"4";"4"
"1";"31454";"1";"1"
"1";"31459";"4";"4"
"1";"31476";"1";"1"
"1";"31496";"1";"1"
"1";"31501";"1";"1"
"1";"31513";"4";"4"
"1";"31522";"4";"4"
"1";"31536";"1";"1"
"1";"31540";"1";"4"
"14";"31557";"4";"4"
"33";"31561";"4";"4"
"4";"31574";"1";"4"
"10";"31600";"4";"4"
"1";"31665";"1";"1"
"2";"31719";"1";"1"
"1";"31726";"1";"1"
"1";"31739";"4";"4"
"1";"31750";"1";"1"
"1";"31757";"4";"4"
"1";"31785";"1";"1"
"1";"31792";"1";"4"
"1";"31809";"4";"4"
"1";"31838";"4";"4"
"1";"31844";"1";"1"
"1";"31876";"4";"4"
"1";"31880";"1";"1"
"1";"31881";"4";"4"
"1";"31886";"1";"1"
"1";"31917";"1";"1"
"1";"31920";"1";"1"
"1";"31992";"4";"4"
"1";"31996";"4";"4"
"1";"32033";"1";"1"
"1";"32036";"1";"1"
"1";"32045";"4";"4"
"3";"32046";"4";"4"
"1";"32049";"4";"4"
"2";"32058";"4";"4"
"1";"32067";"1";"1"
"3";"32068";"4";"4"
"2";"32073";"1";"1"
"1";"32097";"4";"4"
"5";"32114";"4";"4"
"1";"32117";"1";"1"
"1";"32119";"4";"4"
"1";"32120";"4";"4"
"1";"32123";"4";"4"
"1";"32124";"4";"4"
"1";"32132";"1";"1"
"1";"32151";"1";"1"
"1";"32159";"4";"4"
"4";"32172";"4";"4"
"6";"32174";"4";"4"
"1";"32187";"4";"4"
"1";"32192";"1";"1"
"1";"32197";"4";"4"
"1";"32214";"4";"4"
"1";"32225";"4";"4"
"1";"32232";"1";"4"
"7";"32239";"4";"4"
"1";"32243";"4";"4"
"1";"32274";"4";"4"
"2";"32284";"1";"1"
"7";"32290";"4";"4"
"1";"32323";"1";"1"
"1";"32343";"4";"4"
"2";"32351";"4";"4"
"3";"32353";"4";"4"
"1";"32363";"1";"1"
"1";"32370";"4";"4"
"1";"32372";"1";"1"
"1";"32373";"1";"4"
"1";"32411";"4";"4"
"1";"32416";"4";"4"
"1";"32426";"1";"1"
"5";"32430";"4";"4"
"1";"32483";"1";"1"
"11";"32489";"4";"4"
"2";"32494";"4";"4"
"1";"32495";"4";"4"
"1";"32500";"4";"4"
"1";"32545";"1";"1"
"2";"32554";"4";"4"
"1";"32569";"1";"1"
"1";"32573";"1";"4"
"1";"32580";"1";"1"
"2";"32586";"4";"4"
"3";"32659";"4";"4"
"1";"32664";"4";"4"
"2";"32684";"4";"4"
"1";"32688";"1";"1"
"1";"32699";"4";"4"
"1";"32709";"1";"1"
"1";"32710";"4";"4"
"1";"32712";"4";"4"
"1";"32736";"4";"4"
"1";"32753";"1";"1"
"1";"32754";"1";"4"
"1";"32765";"4";"4"
"1";"32783";"4";"4"
"1";"32800";"1";"1"
"1";"32831";"1";"1"
"1";"32833";"1";"1"
"8";"32834";"4";"4"
"1";"32839";"1";"1"
"1";"32840";"1";"1"
"1";"32860";"1";"1"
"1";"32882";"4";"4"
"1";"32893";"4";"4"
"1";"32904";"4";"4"
"1";"32997";"1";"1"
"3";"33003";"4";"4"
"1";"33030";"1";"1"
"1";"33079";"4";"4"
"2";"33088";"1";"4"
"1";"33147";"4";"4"
