"period";"graph_context_id";"user_id";"reputation";"id_community";"profile";"id";"betweenness";"closeness";"eccentricity";"harmonic_closeness";"page_rank";"indegree";"outdegree";"degree";"eigenvector";"modularity_class";"clustering_coefficient";"strongly_component";"weakly_component";"interactions";"id_graph_analysis_context";"id_user";"id_community"
"63";"134";"58259";"174";"10";"4";"491636";"3086,8830555347063";"0,27546441243999165";"8";"0,2869651990366106";"0,00006894533618406797";"9";"4";"13";"0,0068402687919608745";"18";"0,17777778208255768";"1043";"0";"14";"134";"58259";"10"
"63";"134";"60296";"173";"10";"4";"493192";"0";"0,30606921337893456";"7";"0,3226217532467426";"0,000015552246910179046";"1";"12";"13";"0,0001927139082221773";"7";"0,3636363744735718";"5996";"0";"16";"134";"60296";"10"
"63";"134";"53757";"173";"10";"4";"487796";"713,1857092288975";"0,28824942666812275";"7";"0,3025866190385918";"0,0000772853931881629";"7";"7";"14";"0,012784793277732335";"18";"0,17424242198467255";"1043";"0";"21";"134";"53757";"10"
"63";"134";"59707";"173";"10";"4";"492717";"72,88600071130541";"0,2807680034038932";"8";"0,2929823018428765";"0,00003090242243555303";"2";"6";"8";"0,0030252681462521027";"18";"0,3333333432674408";"1043";"0";"10";"134";"59707";"10"
"63";"134";"52477";"173";"10";"4";"486744";"425,7699897179647";"0,30638421358096346";"7";"0,3222679259239112";"0,00003649503200376458";"2";"8";"10";"0,0036980052350187005";"18";"0,3571428656578064";"1043";"0";"23";"134";"52477";"10"
"63";"134";"53923";"173";"10";"4";"487947";"1054,6918987463125";"0,2955767077267637";"7";"0,30982554415969066";"0,00006257109471278106";"4";"5";"9";"0,0015834809610558638";"18";"0,261904776096344";"1043";"0";"13";"134";"53923";"10"
"63";"134";"54893";"173";"10";"4";"488778";"0";"0,2858457374830852";"7";"0,299410735701205";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"20";"0,4000000059604645";"3569";"0";"11";"134";"54893";"10"
"63";"134";"59023";"173";"10";"4";"492212";"652,2180393006547";"0,26066561327276316";"8";"0,2711148846733233";"0,00007176113355753978";"2";"3";"5";"0,007238301831391765";"7";"0";"1043";"0";"5";"134";"59023";"10"
"63";"134";"59035";"173";"10";"4";"492223";"0";"0,29053384700055035";"7";"0,3039455524585209";"0,000048985802780157046";"2";"3";"5";"0,011454209085519154";"18";"0,75";"1043";"0";"6";"134";"59035";"10"
"63";"134";"59914";"173";"10";"4";"492878";"32199,828163190643";"0,3056922809658926";"7";"0,32207849610765876";"0,00010009140406077266";"4";"12";"16";"0,029711072223089805";"7";"0,3333333432674408";"1043";"0";"21";"134";"59914";"10"
"63";"134";"60890";"173";"10";"4";"493683";"12853,916176784856";"0,3273595435941957";"7";"0,34816117771221633";"0,00019790546500242462";"7";"21";"28";"0,046342972452876406";"7";"0,44466403126716614";"1043";"0";"51";"134";"60890";"10"
"63";"134";"53534";"173";"10";"4";"487604";"1087,4603457074606";"0,3012783928775254";"7";"0,3171470065578705";"0,00006273379081740539";"3";"9";"12";"0,007660138969280425";"7";"0,3333333432674408";"1043";"0";"13";"134";"53534";"10"
"63";"134";"62079";"173";"10";"4";"494468";"0";"0,30353549870652485";"7";"0,3190584415584319";"0,000015552246910179046";"1";"7";"8";"0,0001927139082221773";"7";"0,380952388048172";"6735";"0";"13";"134";"62079";"10"
"63";"134";"51253";"173";"10";"4";"485648";"0";"0,2935290193462308";"7";"0,30873466810966177";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"16";"0,6000000238418579";"1894";"0";"15";"134";"51253";"10"
"63";"134";"51266";"173";"10";"4";"485663";"378,59225402052795";"0,2889594394876567";"7";"0,3026402908198648";"0,000023066317220749403";"3";"7";"10";"0,000977521930107911";"16";"0,4285714328289032";"1043";"0";"10";"134";"51266";"10"
"63";"134";"61301";"172";"10";"4";"494057";"11080,373864820845";"0,31726666266001563";"7";"0,3356624180264905";"0,00002650824506921674";"2";"16";"18";"0,0005331872230430554";"7";"0,34191176295280457";"1043";"0";"50";"134";"61301";"10"
"63";"134";"55729";"172";"10";"4";"489484";"0";"0,2971862689926843";"7";"0,3122208095508514";"0,000015552246910179046";"1";"9";"10";"0,0001927139082221773";"2";"0,2638888955116272";"3945";"0";"11";"134";"55729";"10"
"63";"134";"60453";"172";"10";"4";"493322";"18804,26867398521";"0,2763151007589636";"7";"0,2885963250615604";"0,00009262080489582931";"9";"5";"14";"0,007477837716866836";"18";"0,18888889253139496";"1043";"0";"15";"134";"60453";"10"
"63";"134";"59877";"172";"10";"4";"492849";"20933,995858448063";"0,29652305791158795";"7";"0,31247936568072043";"0,00011877405346398747";"9";"12";"21";"0,01678059102678972";"18";"0,20220588147640228";"1043";"0";"23";"134";"59877";"10"
"63";"134";"67015";"172";"10";"4";"485024";"2659,104493923784";"0,3047393638515269";"7";"0,3204967571419443";"0,00010318475667769082";"3";"10";"13";"0,029975626549227332";"7";"0,4166666567325592";"1043";"0";"24";"134";"67015";"10"
"63";"134";"73749";"172";"10";"4";"490881";"1817,3436787257938";"0,3034954582039784";"6";"0,3188545810443802";"0,0000586691066430379";"4";"16";"20";"0,0044910384039218";"36";"0,18382352590560913";"1043";"0";"32";"134";"73749";"10"
"63";"134";"59345";"171";"10";"4";"492443";"21335,419722370723";"0,2712465317028055";"8";"0,2826633381141795";"0,00007386234712202251";"6";"4";"10";"0,003124406825640399";"2";"0,1785714328289032";"1043";"0";"12";"134";"59345";"10"
"63";"134";"52569";"171";"10";"4";"486820";"738,3901679362978";"0,300592187677941";"7";"0,31574703001108595";"0,00003217877147773569";"4";"9";"13";"0,0017487410715568371";"2";"0,1666666716337204";"1043";"0";"16";"134";"52569";"10"
"63";"134";"59128";"171";"10";"4";"492288";"0";"0,29952923827349553";"7";"0,31456524287426585";"0,000015552246910179046";"1";"8";"9";"0,0001927139082221773";"18";"0,3928571343421936";"5472";"0";"13";"134";"59128";"10"
"63";"134";"53873";"171";"10";"4";"487903";"1438,1253117451424";"0,3024001833075557";"7";"0,3180756636808822";"0,000040620185316455284";"2";"9";"11";"0,012937294280664693";"16";"0,35555556416511536";"1043";"0";"17";"134";"53873";"10"
"63";"134";"62882";"171";"10";"4";"494867";"368,68267105099056";"0,26569027127686345";"7";"0,27686701124852237";"0,00005084974014845375";"8";"5";"13";"0,0051255943703094504";"36";"0,1818181872367859";"1043";"0";"20";"134";"62882";"10"
"63";"134";"57049";"171";"10";"4";"490625";"0";"0,28474356900177966";"7";"0,2976240079365018";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"7";"0,5";"4527";"0";"3";"134";"57049";"10"
"63";"134";"59057";"171";"10";"4";"492235";"0";"0,29132641800926945";"8";"0,30509402056276325";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"17";"0,5";"5444";"0";"12";"134";"59057";"10"
"63";"134";"57412";"171";"10";"4";"490916";"2187,931312118759";"0,3256631708821715";"7";"0,34681622601682016";"0,00005126684579086515";"4";"18";"22";"0,007373705368536872";"36";"0,359649121761322";"1043";"0";"41";"134";"57412";"10"
"63";"134";"74629";"171";"10";"4";"491625";"59,506201808156085";"0,2845822102425876";"7";"0,3003729963286637";"0,00003542721978325509";"2";"9";"11";"0,004416653413667035";"36";"0,47777777910232544";"1043";"0";"24";"134";"74629";"10"
"63";"134";"51208";"171";"10";"4";"485600";"0";"0,2156478418881947";"8";"0,22141527127799576";"0,000015552246910179046";"0";"1";"1";"0";"2";"0";"1868";"0";"1";"134";"51208";"10"
"63";"134";"50654";"171";"10";"4";"485052";"0";"0,30735199953431513";"7";"0,322696158008648";"0,000015552246910179046";"1";"7";"8";"0,0001927139082221773";"16";"0,5714285969734192";"1538";"0";"11";"134";"50654";"10"
"63";"134";"53409";"171";"10";"4";"487507";"10682,368493127095";"0,30445815790991404";"7";"0,32083186750736425";"0,00009049667067302738";"4";"4";"8";"0,0234050311923354";"18";"0,375";"1043";"0";"9";"134";"53409";"10"
"63";"134";"54033";"171";"10";"4";"488038";"1";"0,22418916624214638";"8";"0,23078736891462742";"0,0000200672186484065";"1";"3";"4";"0,0001927139082221773";"18";"0,1666666716337204";"3189";"0";"5";"134";"54033";"10"
"63";"134";"58164";"171";"10";"4";"491562";"728,1143334394063";"0,30040402890798384";"7";"0,31650790643970234";"0,00006297931641231374";"3";"7";"10";"0,013536905088535063";"36";"0,7142857313156128";"1043";"0";"16";"134";"58164";"10"
"63";"134";"58748";"171";"10";"4";"491990";"21972,017366762662";"0,2951470423795147";"7";"0,31005150686907756";"0,00007022816617652064";"3";"7";"10";"0,006996849941171371";"18";"0,2222222238779068";"1043";"0";"16";"134";"58748";"10"
"63";"134";"57909";"171";"10";"4";"491337";"130,81550829401317";"0,3020886981402003";"7";"0,3173368873974946";"0,000047302354844430066";"6";"7";"13";"0,00620507676367531";"7";"0,3181818127632141";"1043";"0";"16";"134";"57909";"10"
"63";"134";"71660";"171";"10";"4";"489108";"0";"0,300307132294392";"7";"0,31726551226550337";"0,000015552246910179046";"1";"7";"8";"0,0001927139082221773";"18";"0,5";"3727";"0";"14";"134";"71660";"10"
"63";"134";"51344";"171";"10";"4";"485755";"6537,8862549790765";"0,3086232095878398";"7";"0,326354648697885";"0,00008802360836855755";"4";"10";"14";"0,007850501493982967";"16";"0,37272727489471436";"1043";"0";"23";"134";"51344";"10"
"63";"134";"55440";"170";"10";"4";"489240";"3657,422067686751";"0,3244622003687769";"7";"0,3441281267195126";"0,00015157394595903358";"6";"10";"16";"0,0275797620823315";"18";"0,5666666626930237";"1043";"0";"27";"134";"55440";"10"
"63";"134";"59032";"170";"10";"4";"492221";"2153,155875450232";"0,29774393683023126";"7";"0,31475883780296665";"0,00009375223728964622";"2";"10";"12";"0,016368934706149238";"7";"0,3333333432674408";"1043";"0";"15";"134";"59032";"10"
"63";"134";"58860";"170";"10";"4";"492069";"30451,597645066067";"0,3048273472687377";"7";"0,32079713870771703";"0,0002424632537822839";"10";"14";"24";"0,045076483657887134";"17";"0,3128654956817627";"1043";"0";"31";"134";"58860";"10"
"63";"134";"59291";"170";"10";"4";"492407";"28191,548184934592";"0,3185493603668839";"7";"0,3378201138382875";"0,00015478116390321887";"17";"19";"36";"0,0331929391142215";"2";"0,2026209682226181";"1043";"0";"60";"134";"59291";"10"
"63";"134";"52382";"170";"10";"4";"486662";"0";"0,2887370147621651";"7";"0,3023741895925128";"0,000015552246910179046";"0";"5";"5";"0";"21";"0";"2445";"0";"5";"134";"52382";"10"
"63";"134";"54156";"170";"10";"4";"488144";"1285,2149128676936";"0,2976264306252467";"7";"0,3115971639650277";"0,00009023182522849918";"4";"6";"10";"0,019411290668842566";"16";"0,523809552192688";"1043";"0";"11";"134";"54156";"10"
"63";"134";"66714";"170";"10";"4";"484731";"16193,325995192163";"0,2722958683653995";"7";"0,28382224266861206";"0,00006494299382914183";"3";"8";"11";"0,0050681368829609014";"22";"0,1666666716337204";"1043";"0";"21";"134";"66714";"10"
"63";"134";"58967";"170";"10";"4";"492163";"26750,30552005669";"0,2991273798730734";"7";"0,3159112025185051";"0,00007635578151243672";"3";"18";"21";"0,017154396456523988";"17";"0,1666666716337204";"1043";"0";"23";"134";"58967";"10"
"63";"134";"69614";"170";"10";"4";"487363";"14302,53762789939";"0,3174192772533221";"7";"0,3361815459276973";"0,00005365441362956102";"3";"11";"14";"0,018197262605733";"7";"0,4318181872367859";"1043";"0";"20";"134";"69614";"10"
"63";"134";"73537";"170";"10";"4";"490714";"31744,489873724386";"0,28835964385207846";"7";"0,30122588152517427";"0,00005010914168780975";"6";"10";"16";"0,0014378391572002311";"17";"0,18589743971824646";"1043";"0";"18";"134";"73537";"10"
"63";"134";"59220";"169";"10";"4";"492345";"408,7676218119846";"0,3040548323925815";"7";"0,31926411026618323";"0,00013900408333920248";"5";"10";"15";"0,025263293002026056";"18";"0,5833333134651184";"1043";"0";"45";"134";"59220";"10"
"63";"134";"55520";"169";"10";"4";"489311";"114,08275109275746";"0,30250415448971407";"7";"0,31773604308174186";"0,000030379412702459204";"1";"5";"6";"0,002569731721669503";"18";"0,3333333432674408";"1043";"0";"8";"134";"55520";"10"
"63";"134";"68198";"169";"10";"4";"486192";"0";"0";"0";"0";"0,00002280270223707529";"1";"0";"1";"0,002775647781133086";"36";"0";"412";"0";"1";"134";"68198";"10"
"63";"134";"52967";"168";"10";"4";"487143";"5187,316793531792";"0,2797414021514493";"7";"0,29213325034503007";"0,00008338438314452621";"4";"6";"10";"0,011640479999111926";"7";"0,3333333432674408";"1043";"0";"10";"134";"52967";"10"
"63";"134";"51347";"168";"10";"4";"485759";"2725,3774355959667";"0,3032165422171166";"7";"0,31912023381050636";"0,00006416619028103649";"2";"7";"9";"0,011816822534432359";"7";"0,3611111044883728";"1043";"0";"13";"134";"51347";"10"
"63";"134";"53739";"168";"10";"4";"487780";"61,504595671060315";"0,28981608564370026";"7";"0,30374394501122304";"0,000020494776323869";"2";"2";"4";"0,0008092323803035357";"36";"0,0833333358168602";"1043";"0";"4";"134";"53739";"10"
"63";"134";"59830";"168";"10";"4";"492809";"10550,283661816668";"0,2971907898440579";"7";"0,3110947239285856";"0,000039504960020901804";"3";"7";"10";"0,003985304612341086";"7";"0,3571428656578064";"1043";"0";"17";"134";"59830";"10"
"63";"134";"52497";"168";"10";"4";"486759";"0";"0,28116513126364556";"8";"0,29375879329003984";"0,000015552246910179046";"0";"3";"3";"0";"16";"0,6666666865348816";"2497";"0";"4";"134";"52497";"10"
"63";"134";"66229";"168";"10";"4";"484450";"39,60970727508919";"0,24687836131506335";"8";"0,2551829350797003";"0,0000437780794792889";"4";"3";"7";"0,0013941048815018836";"7";"0,23333333432674408";"1043";"0";"11";"134";"66229";"10"
"63";"134";"66243";"168";"10";"4";"484454";"98,5755882492035";"0,26896235545820385";"7";"0,2796094877344862";"0,000019960068040620063";"1";"4";"5";"0,0001857527576717709";"2";"0,20000000298023224";"1236";"0";"7";"134";"66243";"10"
"63";"134";"69369";"168";"10";"4";"487155";"25861,571427248215";"0,3225983867025177";"7";"0,3433370317249713";"0,00008593921269902483";"4";"20";"24";"0,0041401326786860305";"36";"0,28458496928215027";"1043";"0";"49";"134";"69369";"10"
"63";"134";"74848";"168";"10";"4";"491783";"12216,620512722915";"0,2832689418330114";"7";"0,29637783129921214";"0,00009548948001443931";"10";"9";"19";"0,007440916506022493";"36";"0,18333333730697632";"1043";"0";"42";"134";"74848";"10"
"63";"134";"50288";"168";"10";"4";"484688";"0";"0,2781289506953224";"8";"0,2911230609668085";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"16";"0,6499999761581421";"1343";"0";"9";"134";"50288";"10"
"63";"134";"50340";"168";"10";"4";"484738";"0";"0,222733218007679";"8";"0,22901884375649342";"0,00004672826400947314";"1";"1";"2";"0,0015969138603436498";"16";"0";"1043";"0";"2";"134";"50340";"10"
"63";"134";"50615";"168";"10";"4";"485003";"10629,284532210671";"0,2918832245936083";"7";"0,3061036992936906";"0,00004055005094411637";"3";"9";"12";"0,00547437587421705";"16";"0,3888888955116272";"1043";"0";"17";"134";"50615";"10"
"63";"134";"51537";"168";"10";"4";"485939";"740,927016675681";"0,2934571126799711";"7";"0,3076728096049867";"0,00004788052469924809";"2";"2";"4";"0,014042499201250341";"5";"0";"1043";"0";"5";"134";"51537";"10"
"63";"134";"62085";"167";"10";"4";"494471";"0";"0,32466654373348086";"7";"0,344801752582883";"0,000015552246910179046";"1";"27";"28";"0,0001927139082221773";"7";"0,22079771757125854";"6738";"0";"48";"134";"62085";"10"
"63";"134";"57600";"167";"10";"4";"491070";"5279,999999999999";"0,3038324318103349";"7";"0,32002886002884967";"0,000022163978605840573";"1";"7";"8";"0,0001857527576717709";"18";"0,1607142835855484";"4769";"0";"8";"134";"57600";"10"
"63";"134";"50728";"167";"10";"4";"485124";"0";"0,2994725199931938";"7";"0,3154879148629065";"0,000015552246910179046";"0";"14";"14";"0";"16";"0,07692307978868484";"1580";"0";"14";"134";"50728";"10"
"63";"134";"56961";"167";"10";"4";"490547";"32136,255626217477";"0,30274703217296556";"7";"0,31979631784518064";"0,00003589344040225376";"2";"10";"12";"0,011009928732241415";"20";"0,3545454442501068";"1043";"0";"13";"134";"56961";"10"
"63";"134";"71087";"167";"10";"4";"488622";"0";"0,3013870654717735";"7";"0,31769300144299256";"0,000015552246910179046";"1";"9";"10";"0,0001927139082221773";"36";"0,4583333432674408";"3490";"0";"21";"134";"71087";"10"
"63";"134";"52272";"166";"10";"4";"486568";"186,78068966927722";"0,30139880102769057";"7";"0,31639605264343795";"0,00003559104191552428";"1";"3";"4";"0,011076386368206419";"36";"0,3333333432674408";"1043";"0";"4";"134";"52272";"10"
"63";"134";"62774";"166";"10";"4";"494809";"10814,25166310996";"0,2764742851157432";"7";"0,2894668001695809";"0,00004281285325961198";"5";"6";"11";"0,003535141256254152";"36";"0,25";"1043";"0";"18";"134";"62774";"10"
"63";"134";"56600";"166";"10";"4";"490215";"244,96793808311057";"0,2824051784090301";"7";"0,2953801676002793";"0,00003467684043840951";"4";"2";"6";"0,002227469325608791";"18";"0,13333334028720856";"1043";"0";"6";"134";"56600";"10"
"63";"134";"56186";"166";"10";"4";"489865";"0";"0,2930240301903546";"7";"0,3075225468975389";"0,000015552246910179046";"0";"4";"4";"0";"18";"0,8333333134651184";"4141";"0";"4";"134";"56186";"10"
"63";"134";"58597";"166";"10";"4";"491878";"820,1488600241415";"0,2964231568308159";"7";"0,3098859812915418";"0,00007092206529629393";"2";"5";"7";"0,01695188911460559";"17";"0,550000011920929";"1043";"0";"7";"134";"58597";"10"
"63";"134";"58018";"166";"10";"4";"491429";"0";"0";"0";"0";"0,000023645507330539105";"2";"0";"2";"0,001852837907568623";"18";"0";"363";"0";"2";"134";"58018";"10"
"63";"134";"50439";"166";"10";"4";"484823";"25,38815384542858";"0,27100980543149034";"8";"0,2835238907080151";"0,00002807313526428473";"2";"4";"6";"0,0031987058567850305";"16";"0,5";"1043";"0";"7";"134";"50439";"10"
"63";"134";"50766";"166";"10";"4";"485163";"0";"0,2818186669512781";"8";"0,29449802075724807";"0,000015552246910179046";"1";"8";"9";"0,0001927139082221773";"16";"0,2857142984867096";"1606";"0";"12";"134";"50766";"10"
"63";"134";"60185";"166";"10";"4";"493090";"300,67702343366705";"0,2802612019537057";"7";"0,29283729782876905";"0,00005948498277798512";"8";"4";"12";"0,0026958351978367255";"2";"0,23636363446712494";"1043";"0";"15";"134";"60185";"10"
"63";"134";"61212";"166";"10";"4";"493963";"27881,587420328342";"0,3185878092939046";"7";"0,33737044353637297";"0,0001521318358581665";"6";"16";"22";"0,04089192547486377";"7";"0,46315789222717285";"1043";"0";"60";"134";"61212";"10"
"63";"134";"54703";"166";"10";"4";"488623";"575,0887012182399";"0,28023144707506104";"7";"0,2929586231158458";"0,00009787008846226807";"5";"4";"9";"0,020560736241760667";"18";"0,3392857015132904";"1043";"0";"9";"134";"54703";"10"
"63";"134";"56642";"166";"10";"4";"490260";"0";"0,29476092172069407";"7";"0,3094823467906871";"0,000015552246910179046";"1";"15";"16";"0,0001927139082221773";"20";"0,13333334028720856";"4345";"0";"20";"134";"56642";"10"
"63";"134";"66575";"166";"10";"4";"484589";"99571,09460211893";"0,33142893018583625";"7";"0,35350941285776155";"0,00036297773878990247";"18";"32";"50";"0,0748577421608898";"7";"0,22979797422885895";"1043";"0";"135";"134";"66575";"10"
"63";"134";"58364";"166";"10";"4";"491711";"0";"0,2955728437902278";"7";"0,310434531699436";"0,000015552246910179046";"0";"4";"4";"0";"18";"0,1666666716337204";"5145";"0";"4";"134";"58364";"10"
"63";"134";"57889";"166";"10";"4";"491322";"2495,6043616491497";"0,300597779675491";"7";"0,3163298160173057";"0,000022163978605840573";"2";"5";"7";"0,0003854278164443546";"18";"0,36666667461395264";"1120";"0";"8";"134";"57889";"10"
"63";"134";"66313";"166";"10";"4";"484479";"10945,080180221592";"0,27648876551615775";"7";"0,2898316780775538";"0,00007155736463459035";"8";"5";"13";"0,007008526225905503";"36";"0,20000000298023224";"1043";"0";"28";"134";"66313";"10"
"63";"134";"50876";"166";"10";"4";"485285";"194,08006844099432";"0,2860626422455836";"7";"0,2990312017968723";"0,00004778501609344445";"2";"1";"3";"0,012770360553756695";"18";"0";"1043";"0";"3";"134";"50876";"10"
"63";"134";"50309";"166";"10";"4";"484709";"0";"0";"0";"0";"0,00005692044640761806";"3";"0";"3";"0,001774998469237373";"16";"0,1666666716337204";"193";"0";"3";"134";"50309";"10"
"63";"134";"51327";"166";"10";"4";"485732";"0";"0";"0";"0";"0,00002904416017662228";"2";"0";"2";"0,0005622383290173065";"2";"0";"234";"0";"2";"134";"51327";"10"
"63";"134";"50473";"166";"10";"4";"484856";"5310,122779378502";"0,21203357834277223";"9";"0,21772642124982716";"0,00006363339018560655";"4";"2";"6";"0,0026567841290105147";"16";"0,25";"1043";"0";"7";"134";"50473";"10"
"63";"134";"63464";"165";"10";"4";"495171";"0";"0,3020940611053896";"7";"0,3185141594516495";"0,000015552246910179046";"1";"7";"8";"0,0001927139082221773";"2";"0,5952380895614624";"7142";"0";"16";"134";"63464";"10"
"63";"134";"58129";"165";"10";"4";"491537";"11227,807511897441";"0,31268139548658413";"7";"0,33010716315318195";"0,000062425816886595";"3";"8";"11";"0,01731706837143417";"5";"0,4027777910232544";"1043";"0";"14";"134";"58129";"10"
"63";"134";"66981";"165";"10";"4";"484981";"4574,6314586000135";"0,31073047265877923";"6";"0,3281650565132177";"0,00009228733147482047";"3";"10";"13";"0,029626408009076118";"7";"0,43939393758773804";"1043";"0";"27";"134";"66981";"10"
"63";"134";"58725";"165";"10";"4";"491969";"11485,381209290244";"0,2962401795735129";"8";"0,31162219576217587";"0,00006921015214219242";"3";"10";"13";"0,006356786791162511";"18";"0,3444444537162781";"1043";"0";"32";"134";"58725";"10"
"63";"134";"58732";"165";"10";"4";"491977";"3325,8347186395267";"0,3011580808945177";"7";"0,3182249524170247";"0,0000745248052289095";"3";"11";"14";"0,007579730408036415";"7";"0,34090909361839294";"1043";"0";"26";"134";"58732";"10"
"63";"134";"51293";"165";"10";"4";"485693";"23661,51563928785";"0,3029033738811109";"7";"0,31881714610450257";"0,000028804819789531415";"1";"10";"11";"0,0017505991345855229";"16";"0,06666667014360428";"1043";"0";"11";"134";"51293";"10"
"63";"134";"53656";"165";"10";"4";"487708";"93,8678298213799";"0,2798007102348015";"7";"0,2924268665602222";"0,000027264175362557265";"2";"6";"8";"0,0024938170408188684";"18";"0,30000001192092896";"1043";"0";"11";"134";"53656";"10"
"63";"134";"61319";"165";"10";"4";"494072";"0";"0,27706354620349477";"7";"0,2901510642135604";"0,000015552246910179046";"0";"4";"4";"0";"22";"0,0833333358168602";"6527";"0";"5";"134";"61319";"10"
"63";"134";"54690";"165";"10";"4";"488614";"0";"0";"0";"0";"0,00008242767741540349";"6";"0";"6";"0,016975217672892697";"5";"0,20000000298023224";"496";"0";"6";"134";"54690";"10"
"63";"134";"66723";"165";"10";"4";"484736";"65,82343123302424";"0,27270379171402004";"8";"0,2852377795217316";"0,0000534360505541899";"3";"6";"9";"0,009528618821986263";"36";"0,3571428656578064";"1043";"0";"17";"134";"66723";"10"
"63";"134";"74364";"165";"10";"4";"491396";"24,0374732645379";"0,2599596198355247";"7";"0,27014270379491173";"0,000032790068010462966";"4";"2";"6";"0,0013426422133867573";"5";"0,25";"1043";"0";"7";"134";"74364";"10"
"63";"134";"50932";"165";"10";"4";"485336";"0";"0,25035555134161375";"8";"0,2596994165967897";"0,000015552246910179046";"0";"4";"4";"0";"16";"0";"1713";"0";"4";"134";"50932";"10"
"63";"134";"51421";"165";"10";"4";"485836";"681,7040596417098";"0,28361897598452696";"7";"0,296065723125767";"0,0000604750344123899";"3";"4";"7";"0,0041919498326827434";"18";"0,4000000059604645";"1043";"0";"10";"134";"51421";"10"
"63";"134";"61388";"164";"10";"4";"494113";"54907,930914036726";"0,30071204784961547";"7";"0,3168015226548959";"0,00010351582420058043";"4";"13";"17";"0,013987265793329921";"2";"0,2527472674846649";"1043";"0";"34";"134";"61388";"10"
"63";"134";"62716";"164";"10";"4";"494783";"1";"0,2630556109228623";"7";"0,27363587981129284";"0,000018510632932900827";"2";"5";"7";"0,00046783886885148207";"5";"0,36666667461395264";"1043";"0";"10";"134";"62716";"10"
"63";"134";"62019";"164";"10";"4";"494437";"0";"0";"0";"0";"0,00005439470622308924";"5";"0";"5";"0,005994042984603131";"36";"0,05000000074505806";"586";"0";"6";"134";"62019";"10"
"63";"134";"50464";"164";"10";"4";"484847";"10476,201296570998";"0,3074906803355079";"7";"0,3247999711344937";"0,00002527352232204762";"2";"8";"10";"0,0010477430996274626";"16";"0,5277777910232544";"1043";"0";"12";"134";"50464";"10"
"63";"134";"53504";"164";"10";"4";"487580";"0";"0,27935029892598273";"7";"0,2913045634920604";"0,000015552246910179046";"0";"2";"2";"0";"16";"0,5";"2944";"0";"2";"134";"53504";"10"
"63";"134";"61773";"164";"10";"4";"494316";"0";"0,2875347165495834";"7";"0,30117830086579417";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"18";"0,4000000059604645";"6658";"0";"11";"134";"61773";"10"
"63";"134";"63410";"164";"10";"4";"495144";"679,470157695277";"0,28390878778100465";"7";"0,296265977502949";"0,00005324050984519617";"9";"5";"14";"0,004948408452722313";"7";"0,1794871836900711";"1043";"0";"18";"134";"63410";"10"
"63";"134";"66373";"164";"10";"4";"484503";"11481,983998055914";"0,30124400821730196";"7";"0,3180341695306554";"0,00004634609640947682";"3";"11";"14";"0,004984848199954195";"7";"0,3636363744735718";"1043";"0";"19";"134";"66373";"10"
"63";"134";"74565";"164";"10";"4";"491577";"0";"0,31677651288196523";"7";"0,33506579480665644";"0,000015552246910179046";"1";"22";"23";"0,0001927139082221773";"36";"0,14935064315795898";"5070";"0";"29";"134";"74565";"10"
"63";"134";"60278";"163";"10";"4";"493180";"16219,164140828212";"0,30048952641165755";"7";"0,31550392841356134";"0,00006733503494937467";"5";"6";"11";"0,001165272391639336";"18";"0,2888889014720917";"1043";"0";"21";"134";"60278";"10"
"63";"134";"52777";"163";"10";"4";"486989";"0";"0,29783994134566577";"7";"0,3125080026329705";"0,000015552246910179046";"0";"4";"4";"0";"16";"0,4166666567325592";"2628";"0";"4";"134";"52777";"10"
"63";"134";"59370";"163";"10";"4";"492462";"98,36317984702627";"0,3031172857224869";"7";"0,3191815476190384";"0,000018196939588443657";"2";"7";"9";"0,0003854278164443546";"7";"0,5";"1689";"0";"16";"134";"59370";"10"
"63";"134";"53737";"163";"10";"4";"487779";"22609,91310730453";"0,30486255486255487";"7";"0,32180427389746386";"0,00004483350203200327";"4";"10";"14";"0,012303910144175267";"22";"0,3181818127632141";"1043";"0";"14";"134";"53737";"10"
"63";"134";"53000";"163";"10";"4";"487172";"11913,026897527981";"0,3159753396779793";"7";"0,33393680260509856";"0,000048985802780157046";"1";"10";"11";"0,011112943293239494";"18";"0,3222222328186035";"1043";"0";"13";"134";"53000";"10"
"63";"134";"60702";"163";"10";"4";"493531";"105,81705953154362";"0,26571701817083604";"8";"0,27646176674875167";"0,00003626616016100205";"3";"1";"4";"0,003587298110792904";"7";"0";"1043";"0";"7";"134";"60702";"10"
"63";"134";"52331";"163";"10";"4";"486614";"122,95785709105662";"0,30828077551973837";"7";"0,32520408807583334";"0,00003559104191552428";"1";"7";"8";"0,011076386368206419";"16";"0,4285714328289032";"1043";"0";"9";"134";"52331";"10"
"63";"134";"53830";"163";"10";"4";"487866";"0";"0";"0";"0";"0,0000366835445033358";"1";"0";"1";"0,004489332066315979";"16";"0";"947";"0";"1";"134";"53830";"10"
