"totalPost";"userId";"profile_1";"profile_2"
"1";"56744";"4";"4"
"1";"56754";"1";"1"
"1";"56756";"1";"1"
"1";"56772";"4";"4"
"171";"56777";"4";"4"
"2";"56779";"1";"1"
"2";"56781";"1";"1"
"1";"56782";"1";"1"
"1";"56783";"4";"4"
"1";"56788";"1";"1"
"2";"56789";"4";"4"
"1";"56792";"4";"4"
"1";"56800";"4";"4"
"31";"56802";"4";"4"
"12";"56803";"4";"4"
"4";"56807";"1";"1"
"1";"56808";"1";"1"
"1";"56813";"1";"1"
"4";"56815";"4";"4"
"1";"56819";"4";"4"
"1";"56825";"1";"1"
"1";"56831";"1";"1"
"1";"56839";"1";"1"
"3";"56843";"4";"4"
"1";"56846";"1";"1"
"2";"56849";"4";"4"
"1";"56852";"1";"1"
"3";"56857";"4";"4"
"2";"56867";"4";"4"
"4";"56868";"4";"4"
"1";"56875";"1";"1"
"3";"56898";"4";"4"
"7";"56903";"4";"4"
"2";"56905";"4";"4"
"42";"56915";"4";"4"
"10";"56917";"4";"4"
"1";"56922";"1";"1"
"4";"56925";"4";"4"
"1";"56930";"1";"1"
"1";"56935";"1";"1"
"2";"56955";"4";"4"
"1";"56959";"1";"1"
"1";"56962";"1";"1"
"1";"56967";"1";"1"
"1";"56973";"1";"1"
"7";"56974";"4";"4"
"5";"56975";"1";"1"
"1";"56977";"1";"1"
"1";"56983";"4";"4"
"1";"56984";"1";"1"
"3";"56996";"4";"4"
"1";"57000";"4";"4"
"1";"57001";"1";"1"
"2";"57005";"1";"1"
"1";"57016";"1";"1"
"1";"57034";"1";"1"
"1";"57041";"1";"1"
"1";"57048";"4";"4"
"1";"57049";"4";"4"
"1";"57050";"1";"1"
"33";"57052";"4";"4"
"1";"57054";"1";"1"
"3";"57065";"1";"1"
"4";"57089";"4";"4"
"2";"57098";"4";"4"
"1";"57100";"1";"1"
"1";"57101";"1";"1"
"1";"57113";"4";"4"
"1";"57116";"1";"1"
"1";"57118";"1";"1"
"1";"57120";"1";"1"
"1";"57137";"1";"1"
"1";"57138";"1";"1"
"1";"57163";"1";"1"
"4";"57167";"4";"4"
"1";"57170";"4";"4"
"1";"57171";"1";"1"
"1";"57175";"1";"1"
"1";"57187";"1";"1"
"3";"57213";"1";"4"
"4";"57214";"1";"1"
"1";"57224";"1";"1"
"1";"57239";"1";"1"
"1";"57252";"1";"1"
"1";"57254";"1";"1"
"2";"57262";"1";"1"
"1";"57263";"1";"1"
"1";"57270";"4";"4"
"1";"57274";"1";"1"
"7";"57278";"1";"1"
"8";"57287";"4";"4"
"1";"57297";"4";"4"
"2";"57299";"4";"4"
"1";"57308";"1";"1"
"2";"57320";"4";"4"
"3";"57321";"1";"4"
"5";"57357";"4";"4"
"14";"57362";"4";"4"
"1";"57364";"1";"1"
"10";"57367";"4";"4"
"1";"57368";"1";"1"
"6";"57371";"4";"4"
"2";"57384";"4";"4"
"1";"57398";"1";"1"
"1";"57404";"4";"4"
"1";"57410";"1";"1"
"4";"57426";"4";"4"
"1";"57427";"4";"4"
"6";"57430";"4";"4"
"1";"57431";"1";"1"
"154";"57446";"4";"4"
"1";"57449";"1";"1"
"1";"57462";"1";"1"
"1";"57467";"4";"4"
"9";"57474";"4";"4"
"1";"57484";"1";"1"
"1";"57492";"4";"4"
"1";"57499";"4";"4"
"1";"57500";"1";"1"
"1";"57501";"1";"1"
"1";"57507";"1";"1"
"2";"57510";"4";"4"
"1";"57518";"1";"1"
"11";"57523";"4";"4"
"2";"57529";"1";"1"
"1";"57531";"1";"1"
"28";"57535";"4";"4"
"3";"57536";"4";"4"
"1";"57540";"1";"1"
"1";"57548";"4";"4"
"1";"57551";"1";"1"
"1";"57557";"1";"1"
"1";"57565";"4";"4"
"1";"57572";"1";"1"
"1";"57581";"4";"4"
"1";"57600";"4";"4"
"1";"57605";"1";"1"
"6";"57606";"4";"4"
"1";"57609";"1";"1"
"1";"57610";"4";"4"
"1";"57630";"1";"1"
"3";"57642";"1";"1"
"141";"57646";"4";"4"
"14";"57659";"4";"4"
"1";"57661";"4";"4"
"1";"57665";"1";"1"
"1";"57672";"1";"1"
"1";"57676";"1";"1"
"1";"57684";"4";"4"
"1";"57699";"1";"1"
"1";"57709";"1";"4"
"1";"57720";"4";"4"
"1";"57727";"1";"1"
"1";"57728";"4";"4"
"2";"57729";"4";"4"
"1";"57730";"1";"1"
"1";"57742";"1";"1"
"1";"57743";"4";"4"
"1";"57753";"1";"1"
"3";"57757";"4";"4"
"3";"57776";"4";"4"
"1";"57803";"1";"1"
"1";"57810";"1";"1"
"1";"57812";"1";"1"
"1";"57815";"1";"1"
"1";"57817";"1";"1"
"1";"57819";"1";"1"
"1";"57821";"1";"1"
"1";"57839";"1";"1"
"1";"57851";"1";"1"
"5";"57853";"4";"4"
"1";"57856";"1";"1"
"4";"57862";"4";"4"
"2";"57865";"1";"1"
"1";"57871";"1";"1"
"1";"57873";"1";"1"
"5";"57875";"4";"4"
"1";"57883";"4";"4"
"1";"57894";"1";"1"
"1";"57898";"1";"1"
"1";"57900";"1";"1"
"1";"57904";"1";"1"
"4";"57905";"1";"1"
"3";"57909";"4";"4"
"1";"57917";"1";"1"
"3";"57927";"4";"4"
"1";"57935";"1";"1"
"6";"57940";"4";"4"
"1";"57949";"4";"4"
"1";"57952";"1";"1"
"2";"57961";"1";"1"
"1";"57963";"1";"1"
"1";"57973";"1";"1"
"1";"57977";"1";"1"
"1";"57987";"4";"4"
"1";"57998";"1";"1"
"1";"57999";"4";"4"
"1";"58005";"1";"1"
"1";"58015";"1";"1"
"1";"58018";"4";"4"
"1";"58019";"4";"4"
"6";"58022";"4";"4"
"1";"58025";"1";"1"
"1";"58027";"1";"1"
"1";"58034";"1";"1"
"1";"58036";"1";"1"
"1";"58052";"1";"1"
"1";"58054";"4";"4"
"1";"58058";"1";"4"
"2";"58059";"1";"1"
"1";"58073";"4";"4"
"1";"58074";"1";"1"
"2";"58075";"1";"1"
"1";"58078";"4";"4"
"1";"58085";"1";"1"
"1";"58088";"1";"1"
"3";"58097";"4";"4"
"1";"58100";"1";"1"
"1";"58102";"1";"1"
"1";"58103";"1";"1"
"3";"58109";"4";"4"
"49";"58110";"4";"4"
"4";"58123";"1";"1"
"29";"58126";"4";"4"
"1";"58130";"1";"4"
"1";"58132";"1";"1"
"2";"58138";"4";"4"
"1";"58144";"1";"1"
"1";"58153";"1";"1"
"2";"58155";"4";"4"
"3";"58163";"4";"4"
"1";"58165";"1";"4"
"1";"58167";"1";"1"
"1";"58178";"1";"1"
"2";"58198";"4";"4"
"1";"58201";"1";"1"
"1";"58204";"4";"4"
"1";"58205";"4";"4"
"1";"58217";"1";"1"
"1";"58225";"1";"1"
"1";"58234";"4";"4"
"4";"58246";"4";"4"
"1";"58251";"1";"1"
"1";"58253";"1";"1"
"4";"58259";"4";"4"
"1";"58262";"4";"4"
"1";"58279";"1";"4"
"1";"58299";"1";"1"
"3";"58305";"1";"1"
"13";"58322";"4";"4"
"1";"58343";"1";"1"
"1";"58347";"1";"1"
"1";"58358";"1";"1"
"2";"58373";"4";"4"
"2";"58379";"4";"4"
"1";"58381";"4";"4"
"1";"58396";"1";"1"
"1";"58410";"1";"1"
"1";"58419";"1";"1"
"3";"58428";"1";"1"
"1";"58443";"1";"1"
"1";"58449";"1";"1"
"1";"58454";"1";"1"
"1";"58456";"4";"4"
"1";"58459";"1";"1"
"1";"58462";"1";"1"
"1";"58487";"1";"1"
"33";"58500";"4";"4"
"1";"58522";"1";"1"
"7";"58526";"4";"4"
"1";"58539";"1";"1"
"1";"58547";"1";"1"
"150";"58549";"4";"4"
"15";"58551";"4";"4"
"1";"58562";"1";"1"
"1";"58568";"1";"1"
"47";"58580";"4";"4"
"12";"58592";"4";"4"
"4";"58596";"4";"4"
"1";"58603";"1";"1"
"1";"58605";"4";"4"
"1";"58610";"1";"1"
"1";"58615";"1";"1"
"1";"58618";"4";"4"
"1";"58626";"4";"4"
"1";"58627";"4";"4"
"1";"58641";"1";"1"
"2";"58645";"4";"4"
"1";"58655";"4";"4"
"1";"58657";"1";"1"
"4";"58661";"4";"4"
"5";"58670";"4";"4"
"2";"58681";"4";"4"
"1";"58685";"1";"1"
"1";"58691";"1";"1"
"25";"58695";"4";"4"
"1";"58713";"4";"4"
"1";"58726";"1";"1"
"6";"58729";"4";"4"
"1";"58738";"1";"1"
"1";"58741";"4";"4"
"1";"58754";"1";"1"
"1";"58763";"1";"1"
"2";"58773";"4";"4"
"1";"58777";"1";"1"
"1";"58789";"1";"1"
"2";"58793";"4";"4"
"1";"58796";"1";"1"
"3";"58809";"1";"1"
"2";"58812";"1";"1"
"1";"58827";"1";"1"
"4";"58848";"4";"4"
"3";"58852";"4";"4"
"1";"58860";"4";"4"
"2";"58864";"4";"4"
"1";"58876";"1";"1"
"1";"58878";"4";"4"
"1";"58886";"1";"1"
"1";"58892";"1";"1"
"1";"58896";"1";"1"
"87";"58903";"4";"4"
"1";"58910";"1";"1"
"2";"58914";"1";"1"
"2";"58917";"4";"4"
"1";"58922";"1";"1"
"1";"58924";"1";"1"
"3";"58925";"4";"4"
"2";"58932";"4";"4"
"1";"58935";"1";"1"
"1";"58957";"1";"1"
"1";"58962";"1";"1"
"1";"58963";"4";"4"
"1";"58965";"1";"1"
"2";"58969";"1";"1"
"5";"58970";"4";"4"
"1";"58980";"1";"1"
"2";"58982";"4";"4"
"1";"58999";"1";"1"
"1";"59007";"1";"1"
"1";"59018";"1";"1"
"1";"59026";"1";"1"
"1";"59030";"1";"1"
"119";"59034";"4";"4"
"1";"59037";"1";"1"
"3";"59040";"4";"4"
"1";"59057";"4";"4"
"1";"59059";"1";"1"
"2";"59074";"4";"4"
"3";"59082";"1";"1"
"1";"59083";"1";"1"
"1";"59096";"1";"1"
"3";"59099";"1";"1"
"1";"59102";"1";"1"
"1";"59123";"1";"1"
"1";"59126";"4";"4"
"2";"59131";"4";"4"
"2";"59145";"4";"4"
"2";"59161";"1";"1"
"1";"59164";"4";"4"
"1";"59175";"4";"4"
"1";"59181";"1";"1"
"1";"59193";"4";"4"
"1";"59194";"1";"1"
"41";"59197";"4";"4"
"1";"59203";"1";"1"
"9";"59226";"4";"4"
"10";"59230";"4";"4"
"1";"59240";"1";"1"
"13";"59242";"4";"4"
"10";"59244";"4";"4"
"1";"59250";"1";"1"
"1";"59263";"4";"4"
"11";"59291";"4";"4"
"1";"59302";"1";"1"
"5";"59303";"1";"1"
"1";"59328";"4";"4"
"1";"59333";"4";"4"
"3";"59335";"4";"4"
"4";"59345";"4";"4"
"2";"59348";"1";"4"
"1";"59362";"1";"1"
"1";"59366";"1";"1"
"1";"59368";"1";"1"
"2";"59369";"1";"1"
"1";"59370";"4";"4"
"26";"59377";"4";"4"
"3";"59384";"4";"4"
"1";"59393";"1";"4"
"6";"59407";"4";"4"
"1";"59415";"1";"1"
"1";"59435";"1";"1"
"1";"59438";"1";"1"
"1";"59441";"4";"4"
"2";"59442";"1";"1"
"33";"59443";"4";"4"
"8";"59455";"4";"4"
"2";"59457";"1";"1"
"1";"59464";"1";"1"
"76";"59471";"4";"4"
"2";"59474";"1";"1"
"1";"59478";"1";"1"
"1";"59493";"4";"4"
"39";"59504";"4";"4"
"3";"59522";"4";"4"
"1";"59526";"1";"1"
"3";"59541";"1";"1"
"3";"59547";"1";"1"
"2";"59570";"4";"4"
"1";"59571";"1";"4"
"2";"59586";"1";"1"
"1";"59587";"1";"1"
"1";"59599";"1";"1"
"1";"59601";"1";"1"
"8";"59602";"4";"4"
"1";"59606";"1";"1"
"1";"59613";"1";"1"
"1";"59616";"1";"1"
"1";"59627";"4";"4"
"1";"59628";"1";"1"
"7";"59630";"4";"4"
"1";"59633";"1";"1"
"1";"59647";"4";"4"
"1";"59648";"1";"1"
"1";"59649";"1";"1"
"1";"59656";"1";"1"
"2";"59657";"1";"1"
"1";"59667";"1";"1"
"1";"59671";"1";"1"
"1";"59674";"1";"1"
"1";"59682";"4";"4"
"1";"59699";"1";"1"
"2";"59703";"1";"1"
"1";"59716";"4";"4"
"1";"59736";"1";"1"
"1";"59737";"1";"1"
"1";"59739";"1";"4"
"1";"59742";"1";"1"
"1";"59768";"1";"1"
"1";"59775";"1";"1"
"126";"59784";"4";"4"
"2";"59804";"1";"1"
"1";"59808";"1";"1"
"1";"59823";"1";"1"
"10";"59824";"4";"4"
"1";"59830";"4";"4"
"1";"59836";"1";"1"
"3";"59850";"1";"1"
"3";"59856";"4";"4"
"1";"59859";"1";"1"
"2";"59861";"4";"4"
"4";"59877";"4";"4"
"11";"59882";"4";"4"
"1";"59883";"1";"1"
"6";"59890";"4";"4"
"1";"59891";"4";"4"
"1";"59909";"1";"1"
"4";"59917";"1";"1"
"2";"59919";"4";"4"
"1";"59934";"1";"1"
"1";"59939";"1";"1"
"1";"59951";"1";"1"
"1";"59955";"1";"1"
"1";"59958";"4";"4"
"1";"59962";"1";"1"
"7";"59965";"4";"4"
"1";"59973";"4";"4"
"2";"59975";"1";"1"
"1";"59984";"1";"1"
"1";"59989";"1";"1"
"5";"59998";"4";"4"
"1";"60008";"1";"1"
"1";"60015";"1";"1"
"1";"60027";"4";"4"
"1";"60028";"1";"1"
"22";"60035";"4";"4"
"3";"60038";"1";"4"
"1";"60047";"1";"1"
"1";"60051";"1";"1"
"1";"60064";"4";"4"
"1";"60080";"1";"1"
"6";"60082";"1";"1"
"2";"60090";"4";"4"
"3";"60097";"1";"1"
"1";"60100";"1";"1"
"2";"60101";"4";"4"
"7";"60104";"4";"4"
"1";"60122";"1";"1"
"1";"60127";"1";"1"
"1";"60141";"1";"4"
"4";"60142";"4";"4"
"2";"60150";"1";"1"
"1";"60151";"1";"1"
"10";"60155";"4";"4"
"1";"60158";"1";"1"
"1";"60161";"1";"1"
"1";"60166";"1";"1"
"1";"60176";"1";"1"
"1";"60184";"1";"1"
"4";"60185";"4";"4"
"1";"60223";"1";"1"
"7";"60246";"4";"4"
"1";"60258";"1";"1"
"1";"60262";"1";"1"
"1";"60263";"1";"1"
"1";"60275";"1";"1"
"2";"60278";"4";"4"
"1";"60280";"1";"1"
"1";"60285";"1";"1"
"1";"60293";"1";"1"
"2";"60303";"1";"1"
"1";"60307";"1";"1"
"6";"60313";"1";"1"
"1";"60334";"1";"1"
"1";"60352";"1";"1"
"71";"60359";"4";"4"
"1";"60363";"1";"1"
"1";"60368";"1";"1"
"3";"60376";"1";"1"
"1";"60378";"1";"1"
"3";"60389";"4";"4"
"1";"60399";"1";"1"
"1";"60406";"1";"1"
"15";"60410";"4";"4"
"1";"60413";"1";"1"
"1";"60416";"1";"1"
"1";"60417";"1";"1"
"1";"60425";"1";"1"
"1";"60426";"4";"4"
"1";"60436";"1";"1"
"8";"60438";"4";"4"
"2";"60450";"4";"4"
"5";"60453";"4";"4"
"1";"60459";"1";"1"
"1";"60462";"1";"1"
"1";"60468";"1";"1"
"1";"60500";"1";"1"
"1";"60509";"1";"1"
"2";"60512";"4";"4"
"1";"60536";"4";"4"
"1";"60539";"1";"1"
"1";"60550";"1";"1"
"2";"60554";"1";"1"
"1";"60570";"1";"1"
"3";"60574";"1";"4"
"1";"60588";"1";"1"
"2";"60589";"1";"1"
"1";"60598";"1";"1"
"1";"60623";"1";"4"
"3";"60625";"4";"4"
"2";"60641";"4";"4"
"2";"60644";"4";"4"
"1";"60663";"4";"4"
"1";"60676";"1";"1"
"1";"60682";"1";"1"
"1";"60683";"4";"4"
"1";"60693";"1";"1"
"1";"60698";"1";"1"
"3";"60700";"1";"1"
"1";"60702";"4";"4"
"1";"60721";"1";"1"
"1";"60725";"1";"1"
"1";"60733";"1";"1"
"1";"60737";"1";"1"
"31";"60752";"4";"4"
"1";"60759";"4";"4"
"2";"60770";"4";"4"
"2";"60792";"1";"1"
"1";"60793";"1";"1"
"1";"60807";"1";"1"
"1";"60808";"1";"1"
"1";"60818";"1";"1"
"263";"60826";"4";"4"
"9";"60827";"4";"4"
"1";"60829";"1";"1"
"1";"60830";"1";"1"
"1";"60838";"1";"1"
"2";"60843";"1";"1"
"2";"60869";"4";"4"
"1";"60896";"1";"4"
"1";"60898";"4";"4"
"5";"60905";"4";"4"
"1";"60930";"1";"1"
"1";"60937";"1";"1"
"1";"60947";"1";"4"
"1";"60948";"1";"1"
"2";"60952";"1";"1"
"1";"60964";"1";"1"
"1";"60966";"1";"1"
"1";"60973";"1";"1"
"1";"60979";"1";"1"
"1";"60983";"1";"1"
"2";"60998";"1";"1"
"2";"61011";"1";"1"
"1";"61022";"1";"1"
"1";"61023";"1";"1"
"1";"61036";"4";"4"
"3";"61046";"1";"1"
"2";"61057";"1";"1"
"1";"61064";"4";"4"
"1";"61066";"1";"1"
"1";"61068";"1";"1"
"1";"61079";"1";"1"
"3";"61083";"1";"4"
"1";"61097";"1";"1"
"1";"61099";"1";"1"
"1";"61101";"1";"1"
"1";"61107";"1";"1"
"2";"61108";"4";"4"
"1";"61110";"1";"1"
"2";"61122";"1";"1"
"1";"61124";"1";"1"
"1";"61125";"1";"1"
"1";"61133";"1";"1"
"3";"61142";"4";"4"
"21";"61148";"4";"4"
"1";"61150";"1";"1"
"1";"61173";"1";"1"
"3";"61177";"1";"1"
"1";"61190";"1";"1"
"1";"61196";"1";"1"
"1";"61199";"1";"1"
"8";"61201";"4";"4"
"1";"61206";"1";"1"
"5";"61211";"1";"1"
"1";"61214";"1";"1"
"3";"61216";"1";"1"
"1";"61220";"1";"1"
"1";"61223";"1";"1"
"1";"61226";"1";"1"
"1";"61229";"4";"4"
"8";"61235";"4";"4"
"1";"61237";"1";"1"
"6";"61272";"4";"4"
"1";"61287";"4";"4"
"1";"61290";"1";"1"
"1";"61294";"1";"1"
"1";"61295";"1";"1"
"1";"61299";"1";"1"
"1";"61306";"4";"4"
"1";"61309";"1";"1"
"3";"61315";"4";"4"
"1";"61317";"1";"4"
"1";"61334";"1";"1"
"1";"61336";"1";"1"
"5";"61339";"4";"4"
"1";"61349";"1";"1"
"2";"61352";"4";"4"
"2";"61358";"1";"1"
"1";"61360";"1";"1"
"1";"61363";"1";"1"
"1";"61364";"1";"1"
"1";"61372";"1";"1"
"6";"61375";"4";"4"
"1";"61377";"1";"1"
"1";"61378";"1";"1"
"2";"61386";"4";"4"
"1";"61400";"1";"1"
"1";"61402";"1";"1"
"1";"61405";"1";"1"
"2";"61407";"1";"4"
"1";"61408";"1";"1"
"1";"61411";"1";"1"
"1";"61416";"1";"1"
"1";"61424";"1";"1"
"1";"61439";"1";"1"
"1";"61441";"1";"1"
"2";"61457";"1";"1"
"3";"61460";"1";"1"
"1";"61466";"1";"1"
"2";"61470";"4";"4"
"1";"61483";"1";"1"
"3";"61488";"4";"4"
"1";"61490";"1";"1"
"2";"61492";"1";"1"
"1";"61501";"1";"1"
"1";"61502";"1";"1"
"2";"61505";"4";"4"
"4";"61516";"4";"4"
"23";"61527";"4";"4"
"8";"61543";"4";"4"
"1";"61564";"1";"1"
"1";"61584";"1";"1"
"1";"61586";"1";"1"
"2";"61587";"4";"4"
"2";"61602";"1";"1"
"1";"61608";"1";"1"
"32";"61625";"4";"4"
"1";"61626";"1";"1"
"2";"61628";"4";"4"
"1";"61631";"1";"1"
"1";"61644";"1";"1"
"1";"61648";"1";"1"
"7";"61668";"4";"4"
"1";"61675";"1";"1"
"82";"61685";"4";"4"
"1";"61687";"1";"1"
"4";"61689";"1";"1"
"2";"61705";"1";"1"
"2";"61714";"1";"1"
"1";"61716";"1";"1"
"1";"61720";"1";"1"
"13";"61733";"4";"4"
"1";"61737";"4";"4"
"2";"61738";"4";"4"
"1";"61746";"1";"1"
"1";"61749";"1";"1"
"1";"61750";"1";"1"
"11";"61755";"4";"4"
"2";"61763";"1";"1"
"1";"61772";"1";"1"
"1";"61777";"1";"1"
"1";"61786";"1";"4"
"2";"61788";"4";"4"
"11";"61803";"4";"4"
"2";"61831";"4";"4"
"1";"61842";"1";"1"
"1";"61863";"1";"1"
"1";"61865";"1";"1"
"3";"61876";"4";"4"
"1";"61885";"1";"1"
"1";"61906";"1";"1"
"1";"61911";"1";"1"
"1";"61920";"1";"1"
"2";"61921";"1";"1"
"1";"61923";"1";"1"
"10";"61930";"4";"4"
"1";"61967";"1";"1"
"19";"61970";"4";"4"
"1";"61974";"1";"1"
"1";"61988";"1";"1"
"4";"61990";"4";"4"
"2";"61993";"1";"1"
"2";"62001";"1";"1"
"1";"62009";"1";"1"
"1";"62010";"1";"1"
"8";"62016";"4";"4"
"1";"62017";"1";"1"
"1";"62019";"4";"4"
"1";"62023";"4";"4"
"1";"62029";"1";"1"
"2";"62045";"1";"1"
"8";"62063";"4";"4"
"1";"62074";"1";"1"
"4";"62083";"1";"1"
"15";"62088";"4";"4"
"1";"62099";"1";"1"
"3";"62105";"4";"4"
"1";"62112";"1";"1"
"7";"62115";"4";"4"
"1";"62116";"4";"4"
"1";"62121";"1";"1"
"1";"62128";"1";"1"
"1";"62136";"1";"1"
"1";"62137";"4";"4"
"1";"62153";"1";"1"
"1";"62158";"1";"1"
"1";"62161";"1";"1"
"1";"62162";"1";"1"
"1";"62171";"1";"1"
"1";"62192";"4";"4"
"1";"62212";"1";"1"
"2";"62221";"4";"4"
"1";"62224";"1";"1"
"1";"62229";"1";"1"
"4";"62234";"1";"1"
"1";"62238";"1";"1"
"1";"62240";"1";"1"
"1";"62247";"4";"4"
"1";"62250";"1";"1"
"1";"62259";"1";"1"
"1";"62264";"1";"1"
"1";"62265";"1";"1"
"1";"62273";"1";"1"
"5";"62305";"4";"4"
"5";"62315";"4";"4"
"1";"62330";"1";"1"
"1";"62379";"1";"1"
"1";"62394";"1";"1"
"1";"62400";"1";"1"
"1";"62401";"4";"4"
"1";"62404";"1";"1"
"1";"62446";"1";"1"
"1";"62453";"1";"1"
"1";"62458";"1";"1"
"1";"62460";"1";"1"
"1";"62469";"1";"1"
"5";"62485";"1";"1"
"1";"62489";"1";"1"
"1";"62490";"1";"1"
"1";"62504";"1";"1"
"1";"62505";"1";"1"
"1";"62506";"1";"1"
"6";"62515";"1";"1"
"1";"62533";"1";"4"
"1";"62539";"1";"1"
"4";"62542";"1";"1"
"1";"62574";"1";"1"
"94";"62577";"4";"4"
"1";"62588";"1";"1"
"1";"62591";"1";"1"
"1";"62592";"4";"4"
"1";"62624";"1";"1"
"9";"62665";"4";"4"
"3";"62675";"4";"4"
"1";"62719";"1";"4"
"1";"62726";"1";"1"
"1";"62744";"4";"4"
"2";"62746";"1";"1"
"2";"62764";"4";"4"
"1";"62771";"1";"1"
"1";"62773";"1";"1"
"1";"62786";"1";"1"
"7";"62789";"4";"4"
"2";"62793";"1";"1"
"1";"62800";"1";"1"
"1";"62802";"1";"1"
"1";"62806";"1";"1"
"2";"62822";"1";"1"
"1";"62823";"1";"1"
"4";"62824";"4";"4"
"1";"62832";"1";"1"
"1";"62837";"4";"4"
"1";"62843";"1";"1"
"2";"62847";"4";"4"
"1";"62856";"1";"1"
"1";"62859";"1";"1"
"1";"62861";"1";"1"
"6";"62875";"4";"4"
"1";"62882";"4";"4"
"1";"62885";"1";"1"
"1";"62901";"1";"1"
"1";"62905";"1";"1"
"1";"62918";"4";"4"
"1";"62919";"1";"1"
"1";"62940";"1";"1"
"1";"62957";"1";"1"
"1";"62958";"1";"1"
"1";"62960";"1";"1"
"1";"62969";"1";"1"
"2";"62982";"1";"1"
"1";"62997";"1";"1"
"1";"63000";"4";"4"
"1";"63001";"1";"1"
"1";"63007";"1";"1"
"1";"63026";"4";"4"
"1";"63043";"1";"1"
"1";"63049";"1";"1"
"1";"63052";"1";"1"
"1";"63058";"1";"1"
"1";"63061";"1";"1"
"1";"63067";"1";"1"
"1";"63071";"1";"1"
"1";"63074";"1";"1"
"1";"63082";"4";"4"
"3";"63106";"1";"1"
"2";"63127";"1";"1"
"1";"63134";"1";"4"
"1";"63140";"1";"4"
"3";"63142";"1";"1"
"1";"63153";"1";"1"
"1";"63155";"1";"1"
"1";"63158";"1";"1"
"1";"63166";"1";"1"
"1";"63181";"1";"1"
"1";"63184";"1";"1"
"1";"63186";"1";"1"
"2";"63203";"1";"1"
"1";"63207";"4";"4"
"1";"63211";"1";"1"
"1";"63214";"4";"4"
"1";"63218";"1";"1"
"2";"63222";"1";"1"
"11";"63225";"4";"4"
"2";"63227";"1";"1"
"1";"63228";"1";"1"
"1";"63231";"1";"1"
"1";"63241";"1";"1"
"1";"63248";"1";"1"
"1";"63249";"1";"1"
"1";"63257";"1";"1"
"2";"63259";"1";"1"
"8";"63260";"4";"4"
"1";"63261";"1";"1"
"1";"63262";"4";"4"
"1";"63265";"4";"4"
"6";"63271";"4";"4"
"5";"63280";"4";"4"
"1";"63282";"4";"4"
"1";"63288";"1";"1"
"1";"63315";"1";"1"
"1";"63320";"1";"1"
"1";"63322";"1";"1"
"1";"63324";"1";"1"
"1";"63325";"1";"1"
"1";"63332";"1";"4"
"1";"63339";"1";"1"
"1";"63345";"1";"1"
"1";"63352";"1";"1"
"3";"63362";"1";"4"
"5";"63380";"4";"4"
"1";"63398";"1";"1"
"2";"63402";"4";"4"
"1";"63403";"1";"1"
"5";"63410";"4";"4"
"1";"63430";"1";"1"
"1";"63434";"4";"4"
"2";"63437";"1";"1"
"1";"63440";"1";"1"
"22";"63441";"4";"4"
"1";"63444";"1";"1"
"1";"63446";"1";"1"
"1";"63450";"1";"1"
"5";"63451";"4";"4"
"7";"63471";"1";"1"
"1";"63478";"1";"1"
"1";"63488";"4";"4"
"1";"63489";"1";"1"
"1";"63496";"1";"1"
"4";"63501";"1";"1"
"3";"63506";"4";"4"
"3";"63507";"4";"4"
"5";"63512";"4";"4"
"1";"63514";"1";"1"
"2";"63515";"1";"1"
"1";"63517";"1";"1"
"1";"63520";"1";"1"
"1";"63521";"1";"1"
"1";"63528";"1";"1"
"1";"63530";"4";"4"
"1";"63536";"1";"1"
"1";"63560";"1";"1"
"17";"63571";"4";"4"
"1";"63586";"1";"1"
"1";"63590";"1";"1"
"3";"63608";"4";"4"
"7";"63612";"4";"4"
"1";"63651";"1";"1"
"1";"63664";"1";"1"
"2";"63687";"4";"4"
"1";"63701";"1";"1"
"5";"63721";"4";"4"
"2";"63722";"1";"1"
"1";"63731";"1";"1"
"1";"63735";"1";"1"
"1";"63740";"1";"1"
"3";"63741";"1";"1"
"1";"63750";"1";"1"
"1";"63751";"4";"4"
"1";"63758";"1";"1"
"10";"63760";"4";"4"
"1";"63763";"1";"1"
"2";"63764";"4";"4"
"1";"63769";"4";"4"
"1";"63777";"1";"1"
"1";"63796";"4";"4"
"1";"63802";"4";"4"
"1";"63805";"1";"4"
"3";"63811";"4";"4"
"1";"63813";"4";"4"
"3";"63814";"1";"1"
"4";"63815";"1";"1"
"1";"63816";"1";"1"
"1";"63821";"1";"1"
"11";"63824";"4";"4"
"1";"63826";"1";"1"
"1";"63855";"1";"1"
"1";"63860";"1";"1"
"2";"63863";"4";"4"
"1";"63873";"1";"1"
"1";"63874";"1";"1"
"1";"63909";"1";"1"
"1";"63912";"1";"1"
"1";"63915";"1";"1"
"1";"63925";"1";"1"
"3";"63945";"1";"4"
"1";"63946";"1";"1"
"1";"63949";"1";"1"
"2";"63953";"1";"1"
"2";"63964";"4";"4"
"4";"63965";"4";"4"
"1";"63996";"1";"1"
"1";"64006";"1";"1"
"13";"64007";"4";"4"
"1";"64019";"1";"1"
"1";"64032";"1";"1"
"1";"64041";"4";"4"
"1";"64048";"1";"1"
"1";"64054";"1";"1"
"3";"64063";"4";"4"
"2";"64065";"1";"1"
"1";"64085";"4";"4"
"1";"64099";"1";"1"
"1";"64100";"1";"1"
"1";"64108";"1";"1"
"1";"64110";"1";"1"
"1";"64114";"1";"1"
"1";"64116";"4";"4"
"1";"64152";"1";"1"
