"id";"profile_1";"profile_2";"reputation";"avgScoreQuestion";"avgScoreAnswers";"avgScoreComments";"sumScoreQuestion";"sumScoreAnswers";"sumScoreComments"
"70864";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70865";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70866";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70867";"1";"1";"1";"-8,0000";\N;\N;"-8";\N;\N
"70868";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70873";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70875";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70876";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70877";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70878";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70881";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70882";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70885";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70886";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70887";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70888";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70889";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70890";"1";"1";"1";"-2,0000";\N;\N;"-2";\N;\N
"70891";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70893";"1";"1";"1";\N;\N;"0,0000";\N;\N;"0"
"70894";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70895";"1";"1";"1";\N;"-3,0000";\N;\N;"-3";\N
"70896";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70897";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70898";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70899";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70900";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70901";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70903";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70905";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70906";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70907";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70908";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70909";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70911";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70912";"1";"1";"1";\N;"-2,0000";\N;\N;"-2";\N
"70913";"1";"1";"1";"-4,0000";\N;\N;"-4";\N;\N
"70914";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70915";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70916";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70917";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70918";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70919";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70920";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70922";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70924";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70925";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70926";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70928";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70930";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70931";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70932";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70933";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70934";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70936";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"70937";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70938";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70939";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70940";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70942";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70944";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70945";"1";"1";"1";"-3,0000";\N;\N;"-3";\N;\N
"70946";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70949";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70950";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70953";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70955";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70956";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70957";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70960";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70961";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70962";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70963";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70964";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70965";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70966";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70968";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70969";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70970";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70971";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70972";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70973";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70974";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70976";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70977";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70979";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"70980";"1";"1";"1";\N;\N;"0,0000";\N;\N;"0"
"70981";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70982";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70983";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70984";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70985";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70987";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70988";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70989";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70990";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70993";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70994";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"70995";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70997";"1";"1";"1";\N;\N;\N;\N;\N;\N
"70998";"1";"1";"1";\N;"-1,0000";\N;\N;"-1";\N
"70999";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71000";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71002";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71006";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71007";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71008";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71009";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71010";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71011";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71016";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71018";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71019";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71020";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71022";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71023";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71024";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71025";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71027";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71028";"1";"1";"1";\N;\N;"0,0000";\N;\N;"0"
"71029";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71032";"1";"1";"1";"-2,0000";\N;\N;"-2";\N;\N
"71033";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71034";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71035";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71037";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71038";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71039";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71041";"1";"1";"1";"-3,0000";\N;\N;"-3";\N;\N
"71043";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71044";"1";"1";"1";"-2,0000";\N;\N;"-2";\N;\N
"71045";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71046";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71047";"1";"1";"1";"-3,0000";\N;\N;"-3";\N;\N
"71048";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71049";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71050";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71051";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71052";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71053";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71054";"1";"1";"1";"-4,5000";\N;"1,0000";"-9";\N;"1"
"71055";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71056";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71057";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71058";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71059";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71060";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71061";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71063";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71064";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71065";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71066";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71067";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71068";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71069";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71070";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71071";"1";"1";"1";"-2,0000";\N;\N;"-2";\N;\N
"71072";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71073";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71074";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71075";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71077";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71078";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71079";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71080";"1";"1";"1";\N;"-2,0000";\N;\N;"-2";\N
"71081";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71082";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71084";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71086";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71088";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71089";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71090";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71091";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"71092";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71093";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71094";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71095";"1";"1";"1";"-1,0000";\N;\N;"-2";\N;\N
"71096";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71097";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71098";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71099";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71100";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71101";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71102";"1";"1";"1";"-4,0000";\N;\N;"-4";\N;\N
"71106";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71107";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71113";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71114";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71115";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71117";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71119";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"71120";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71121";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71122";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71123";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71124";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71126";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71129";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71130";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71131";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71132";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71133";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71134";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71135";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71136";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71137";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71139";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71140";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71142";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71143";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71144";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71147";"1";"1";"1";"-4,0000";\N;\N;"-4";\N;\N
"71148";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71149";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71150";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71152";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71153";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71155";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71156";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"71157";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71159";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71160";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71164";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71166";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71168";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71169";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71171";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71172";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71174";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71177";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71179";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71180";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71181";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71182";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71185";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71186";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71188";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71189";"1";"1";"1";"0,0000";"0,0000";"0,0000";"0";"0";"0"
"71191";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71192";"1";"1";"1";"-2,0000";\N;\N;"-2";\N;\N
"71194";"1";"1";"1";"-4,0000";\N;\N;"-4";\N;\N
"71195";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71200";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71201";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71202";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71204";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71207";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71209";"1";"1";"1";\N;"-1,0000";\N;\N;"-1";\N
"71210";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71212";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71213";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71214";"1";"1";"1";"0,0000";\N;"1,0000";"0";\N;"1"
"71215";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71216";"1";"1";"1";"-2,0000";\N;"0,0000";"-2";\N;"0"
"71218";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71219";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71221";"1";"1";"1";\N;"-1,0000";\N;\N;"-1";\N
"71224";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71225";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71226";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71228";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71229";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71230";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71231";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71232";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71233";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71234";"1";"1";"1";\N;"-1,0000";\N;\N;"-1";\N
"71237";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71238";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71239";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71240";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71243";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"71245";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71246";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71247";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71250";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71251";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71252";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71253";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71254";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71255";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71256";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71258";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71260";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71261";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71263";"1";"1";"1";\N;"-1,0000";\N;\N;"-1";\N
"71264";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"71265";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71266";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"71268";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71269";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71270";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71271";"1";"1";"1";\N;"-2,0000";\N;\N;"-2";\N
"71275";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71276";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71277";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71278";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71281";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71282";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71283";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71285";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71287";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71288";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71290";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"71291";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71292";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71293";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71294";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71297";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71298";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"71303";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71304";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71306";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71307";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71308";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71309";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71310";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71312";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71313";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71314";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71315";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71317";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71318";"1";"1";"1";"-2,0000";\N;\N;"-2";\N;\N
"71320";"1";"1";"1";\N;"-1,0000";\N;\N;"-1";\N
"71321";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71322";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71326";"1";"1";"1";"-3,0000";\N;\N;"-3";\N;\N
"71328";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71331";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71332";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71334";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71336";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71337";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71339";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71341";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71343";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71347";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71349";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71351";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71352";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71353";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71354";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71355";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71359";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71362";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71363";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"71364";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71367";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71368";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71369";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71370";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71371";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71372";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71373";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71374";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71376";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71378";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71382";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71383";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71384";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71385";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71386";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71387";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71388";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71391";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71392";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71393";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71394";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71398";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71399";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71400";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"71402";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71403";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71405";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71407";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71408";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71409";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71412";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71413";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71414";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71415";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71416";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71417";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71418";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71420";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71421";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71422";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71423";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71425";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71426";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71428";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71429";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71431";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71433";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71434";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71435";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71436";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"71438";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71439";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71440";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71442";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71443";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71444";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71445";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71446";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71448";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"71449";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"71450";"1";"1";"1";"-1,0000";\N;\N;"-1";\N;\N
"71452";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71454";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71455";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71458";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71460";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71461";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71462";"1";"1";"1";\N;"0,0000";"0,0000";\N;"0";"0"
"71463";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71465";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71466";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71467";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71468";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71471";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71473";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71474";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71476";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71478";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71479";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71481";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71484";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71486";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71487";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71490";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71492";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71493";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71495";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71496";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71497";"1";"1";"1";\N;\N;\N;\N;\N;\N
"71498";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"71499";"1";"1";"1";"-1,0000";\N;\N;"-1";\N;\N
