"id";"profile";"reputation";"avgScoreQuestion";"avgScoreAnswers";"avgScoreComments";"sumScoreQuestion";"sumScoreAnswers";"sumScoreComments"
"28870";"3";"68";"13,0000";\N;"0,0000";"13";\N;"0"
"33019";"3";"68";"13,0000";\N;"0,0000";"13";\N;"0"
"35604";"3";"68";"6,5000";\N;"0,0000";"13";\N;"0"
"36276";"3";"68";"3,5000";"3,0000";\N;"7";"3";\N
"36910";"3";"68";"13,0000";\N;\N;"13";\N;\N
"37619";"3";"68";"1,1250";"0,0000";"0,0000";"9";"0";"0"
"39270";"3";"68";"1,0000";\N;"0,0000";"2";\N;"0"
"39310";"3";"68";"1,5000";"1,2500";"0,0000";"3";"5";"0"
"40140";"3";"68";"3,0000";\N;"0,0000";"3";\N;"0"
"42029";"3";"68";"13,0000";\N;"0,0000";"13";\N;"0"
"47315";"3";"68";"6,5000";\N;"0,0000";"13";\N;"0"
"28355";"3";"69";\N;"6,0000";"0,0000";\N;"6";"0"
"29039";"3";"69";"13,0000";\N;\N;"13";\N;\N
"36185";"3";"69";"13,0000";\N;\N;"13";\N;\N
"36739";"3";"69";"1,0000";"1,0000";"0,0833";"3";"2";"1"
"41768";"3";"69";\N;"0,8571";"0,1667";\N;"6";"1"
"42181";"3";"69";"2,0000";"0,7500";"0,7500";"4";"3";"3"
"42197";"3";"69";"13,0000";\N;\N;"13";\N;\N
"43773";"3";"69";\N;"1,2000";"0,0000";\N;"6";"0"
"43787";"3";"69";\N;"2,0000";\N;\N;"6";\N
"28530";"3";"71";"13,0000";\N;\N;"13";\N;\N
"28694";"3";"71";\N;"7,0000";\N;\N;"7";\N
"29435";"3";"71";"4,6667";\N;"0,0000";"14";\N;"0"
"29616";"3";"71";\N;"3,0000";"0,0000";\N;"6";"0"
"31093";"3";"71";"6,5000";\N;"0,0000";"13";\N;"0"
"31271";"3";"71";\N;"3,5000";\N;\N;"7";\N
"31664";"3";"71";"14,0000";\N;\N;"14";\N;\N
"32581";"3";"71";"3,5000";\N;\N;"14";\N;\N
"33008";"3";"71";\N;"7,0000";\N;\N;"7";\N
"33299";"3";"71";"1,4000";"-3,0000";"0,0000";"14";"-3";"0"
"33523";"3";"71";"4,0000";\N;"0,5000";"4";\N;"1"
"35260";"3";"71";"2,5000";"1,0000";"0,0000";"5";"3";"0"
"35859";"3";"71";\N;"7,0000";"1,6667";\N;"7";"5"
"37261";"3";"71";"1,0000";"3,0000";"0,0000";"2";"6";"0"
"37475";"3";"71";"14,0000";\N;\N;"14";\N;\N
"38240";"3";"71";"1,6667";"3,0000";"1,0000";"5";"3";"1"
"38848";"3";"71";"3,3333";"2,0000";"0,5000";"10";"2";"1"
"39629";"3";"71";\N;"1,7500";"1,0000";\N;"7";"1"
"43113";"3";"71";"1,0000";"1,2500";"0,0909";"4";"5";"1"
"43218";"3";"71";\N;"7,0000";\N;\N;"7";\N
"44862";"3";"71";"1,8571";\N;"0,0000";"13";\N;"0"
"47019";"3";"71";"0,0000";"1,1667";"0,0000";"0";"7";"0"
"48450";"3";"71";\N;"3,5000";"0,0000";\N;"7";"0"
"49429";"3";"71";\N;"7,0000";"0,0000";\N;"7";"0"
"49572";"3";"72";"12,0000";\N;"0,5000";"12";\N;"1"
"36306";"3";"72";"4,3333";\N;"0,2000";"13";\N;"1"
"36565";"3";"72";"2,1667";"0,0000";"0,0000";"13";"0";"0"
"39761";"3";"72";"-1,0000";"2,0000";\N;"-1";"4";\N
"41239";"3";"72";"1,4444";\N;"0,0000";"13";\N;"0"
"43594";"3";"72";"2,1667";\N;"0,0000";"13";\N;"0"
"28777";"3";"73";"10,0000";"3,5000";"0,3000";"10";"7";"3"
"31654";"3";"73";"5,0000";"2,0000";\N;"10";"2";\N
"35740";"3";"73";"4,0000";\N;\N;"4";\N;\N
"36404";"3";"73";"4,5000";"2,0000";"0,0000";"9";"2";"0"
"36765";"3";"73";"6,0000";"1,0000";"0,0000";"12";"1";"0"
"36803";"3";"73";"12,0000";"1,0000";"0,0000";"12";"1";"0"
"37315";"3";"73";"1,0000";"2,0000";"0,4118";"4";"2";"7"
"38378";"3";"73";"14,0000";\N;\N;"14";\N;\N
"39834";"3";"73";"5,0000";"1,0000";"0,0000";"5";"3";"0"
"39884";"3";"73";"3,5000";"1,0000";\N;"7";"2";\N
"41444";"3";"73";\N;"3,5000";"0,0000";\N;"7";"0"
"42908";"3";"73";"2,0000";\N;"0,0000";"14";\N;"0"
"45606";"3";"73";"4,0000";\N;"0,2000";"4";\N;"1"
"29569";"3";"74";\N;"1,6667";"0,0000";\N;"5";"0"
"32079";"3";"74";"0,0000";"1,6667";"0,5000";"0";"5";"1"
"33724";"3";"74";"14,0000";\N;\N;"14";\N;\N
"34650";"3";"74";\N;"1,6667";"0,2500";\N;"5";"1"
"35436";"3";"74";"2,7500";"1,0000";"0,5000";"11";"1";"1"
"43205";"3";"74";\N;"1,6667";"0,6667";\N;"5";"2"
"31674";"3";"75";\N;"1,6667";"0,0000";\N;"5";"0"
"35419";"3";"75";"3,6667";"0,0000";"0,0000";"11";"0";"0"
"41014";"3";"75";"0,1667";\N;"0,0000";"2";\N;"0"
"42395";"3";"75";"0,3333";"1,5000";"0,1875";"1";"6";"3"
"46048";"3";"75";"2,8000";\N;"0,2000";"14";\N;"2"
"44261";"3";"76";"5,0000";"5,0000";\N;"5";"5";\N
"45759";"3";"76";\N;"6,0000";\N;\N;"6";\N
"46927";"3";"76";\N;"3,0000";"0,6667";\N;"6";"2"
"47804";"3";"76";"5,0000";\N;"0,3333";"5";\N;"1"
"28490";"3";"76";"7,5000";\N;\N;"15";\N;\N
"28637";"3";"76";"15,0000";\N;"0,0000";"15";\N;"0"
"29777";"3";"76";\N;"6,0000";\N;\N;"6";\N
"29796";"3";"76";"15,0000";\N;\N;"15";\N;\N
"29927";"3";"76";\N;"6,0000";\N;\N;"6";\N
"33481";"3";"76";\N;"6,0000";"0,6667";\N;"6";"2"
"33535";"3";"76";"15,0000";\N;"1,0000";"15";\N;"1"
"40275";"3";"76";\N;"1,0000";\N;\N;"1";\N
"42178";"3";"76";"2,0000";"1,6667";"0,3333";"2";"5";"2"
"34460";"3";"77";"2,3333";\N;"0,0000";"14";\N;"0"
"35805";"3";"77";"7,0000";\N;\N;"14";\N;\N
"36613";"3";"77";"4,6667";\N;"0,5000";"14";\N;"1"
"38488";"3";"77";"1,6667";"2,0000";"0,3333";"10";"2";"1"
"49907";"3";"77";\N;"3,0000";\N;\N;"6";\N
"48918";"3";"78";"3,7500";\N;\N;"15";\N;\N
"30326";"3";"78";"15,0000";\N;\N;"15";\N;\N
"30777";"3";"78";"2,3333";\N;"0,2000";"14";\N;"1"
"31728";"3";"78";"5,0000";\N;"0,0000";"5";\N;"0"
"32611";"3";"78";"3,7500";\N;"0,0000";"15";\N;"0"
"32717";"3";"78";"15,0000";\N;"0,5000";"15";\N;"1"
"34214";"3";"78";"15,0000";\N;"0,0000";"15";\N;"0"
"35233";"3";"78";"1,5000";"-2,0000";"0,0000";"12";"-2";"0"
"35265";"3";"78";"7,0000";\N;\N;"14";\N;\N
"36047";"3";"78";"7,0000";\N;"0,6667";"14";\N;"2"
"36267";"3";"78";"1,0000";\N;"0,0526";"7";\N;"1"
"36697";"3";"78";"15,0000";\N;\N;"15";\N;\N
"37566";"3";"78";"15,0000";\N;"1,0000";"15";\N;"1"
"37798";"3";"78";"7,5000";\N;\N;"15";\N;\N
"38279";"3";"78";"2,0000";"1,0000";\N;"12";"1";\N
"41154";"3";"78";"2,0000";"0,7500";"0,0000";"4";"3";"0"
"41717";"3";"78";"15,0000";\N;\N;"15";\N;\N
"32184";"3";"79";\N;"7,0000";"0,0000";\N;"7";"0"
"32709";"3";"79";\N;"7,0000";"0,5000";\N;"7";"1"
"34325";"3";"79";"1,2500";"1,6667";"0,0000";"5";"5";"0"
"42156";"3";"79";"4,6667";\N;"0,0000";"14";\N;"0"
"43363";"3";"79";"0,5000";"0,7143";"0,0000";"1";"5";"0"
"48569";"3";"79";"7,5000";"0,2500";"0,2857";"15";"1";"2"
"49526";"3";"80";"1,4000";\N;"0,0000";"14";\N;"0"
"32252";"3";"80";"2,5000";\N;"0,0000";"5";\N;"0"
"32336";"3";"80";"2,3333";\N;"0,3000";"14";\N;"3"
"33121";"3";"80";"4,0000";"2,0000";"0,0000";"8";"2";"0"
"35488";"3";"80";"3,7500";"-1,0000";"0,0000";"15";"-1";"0"
"35922";"3";"80";"7,5000";\N;"0,5000";"15";\N;"1"
"28285";"3";"81";"5,0000";"5,0000";\N;"5";"5";\N
"28991";"3";"81";"4,0000";"3,0000";"0,6667";"4";"6";"2"
"29576";"3";"81";"6,0000";"1,6667";\N;"6";"5";\N
"30603";"3";"81";"8,0000";\N;"0,0000";"16";\N;"0"
"30749";"3";"81";\N;"2,0000";\N;\N;"8";\N
"32018";"3";"81";\N;"8,0000";\N;\N;"8";\N
"32831";"3";"81";\N;"8,0000";\N;\N;"8";\N
"33283";"3";"81";"2,5000";\N;"0,0000";"5";\N;"0"
"35234";"3";"81";"8,0000";"4,0000";"0,6667";"8";"4";"2"
"35476";"3";"81";\N;"1,3333";"0,0000";\N;"4";"0"
"35845";"3";"81";"16,0000";\N;\N;"16";\N;\N
"36305";"3";"81";"16,0000";\N;\N;"16";\N;\N
"37557";"3";"81";"1,0000";"1,5000";"0,6667";"1";"6";"2"
"37712";"3";"81";\N;"8,0000";\N;\N;"8";\N
"39236";"3";"81";"7,0000";"0,5000";"0,0000";"14";"1";"0"
"39725";"3";"81";"3,0000";"1,2500";"0,2000";"3";"5";"1"
"42806";"3";"81";\N;"1,6667";"0,0000";\N;"5";"0"
"43141";"3";"81";"1,7500";"0,0000";"0,0769";"7";"0";"1"
"48679";"3";"81";\N;"8,0000";"1,0000";\N;"8";"1"
"49324";"3";"81";"16,0000";\N;"0,0000";"16";\N;"0"
"33921";"3";"82";"3,0000";"3,0000";"0,0000";"3";"6";"0"
"38974";"3";"82";"2,1667";\N;"0,0000";"13";\N;"0"
"28271";"3";"83";"8,0000";\N;"0,0000";"16";\N;"0"
"30626";"3";"83";"2,0000";\N;"0,0000";"6";\N;"0"
"31672";"3";"83";"1,7500";\N;"0,0000";"14";\N;"0"
"32883";"3";"83";\N;"1,0000";"0,0000";\N;"5";"0"
"34003";"3";"83";"2,6667";"1,5000";\N;"8";"3";\N
"44129";"3";"83";"1,0000";"1,5000";"0,2500";"2";"6";"1"
"48707";"3";"83";"5,3333";"0,0000";"0,6667";"16";"0";"2"
"48826";"3";"83";"16,0000";\N;"0,0000";"16";\N;"0"
"30999";"3";"84";"16,0000";\N;\N;"16";\N;\N
"31697";"3";"84";"3,0000";"2,0000";"0,6000";"3";"6";"3"
"36978";"3";"84";"2,2500";"0,0000";"0,0000";"9";"0";"0"
"41468";"3";"84";\N;"6,0000";"0,0000";\N;"6";"0"
"32448";"3";"85";"2,0000";"0,5000";\N;"2";"1";\N
"35500";"3";"85";\N;"0,5000";"0,0000";\N;"6";"0"
"35912";"3";"85";"3,0000";\N;"0,1250";"15";\N;"2"
"42012";"3";"85";"4,0000";"2,0000";"0,1250";"12";"2";"1"
"43228";"3";"85";"8,0000";\N;"0,0000";"16";\N;"0"
"44688";"3";"85";"1,6667";"1,3333";"0,0000";"5";"4";"0"
"45960";"3";"86";"1,0000";"8,0000";\N;"1";"8";\N
"47613";"3";"86";"4,2500";\N;"0,1000";"17";\N;"1"
"28389";"3";"86";\N;"7,0000";\N;\N;"7";\N
"28841";"3";"86";\N;"3,5000";\N;\N;"7";\N
"28845";"3";"86";\N;"7,0000";\N;\N;"7";\N
"29887";"3";"86";"4,2500";\N;"0,0000";"17";\N;"0"
"31669";"3";"86";\N;"7,0000";\N;\N;"7";\N
"31686";"3";"86";\N;"1,1667";\N;\N;"7";\N
"32623";"3";"86";\N;"7,0000";\N;\N;"7";\N
"34693";"3";"86";\N;"7,0000";\N;\N;"7";\N
"35771";"3";"86";"8,5000";\N;\N;"17";\N;\N
"36011";"3";"86";\N;"7,0000";\N;\N;"7";\N
"36645";"3";"86";"5,0000";"6,0000";"0,0000";"5";"6";"0"
"38827";"3";"86";"7,0000";"5,0000";\N;"7";"5";\N
"39127";"3";"86";\N;"7,0000";\N;\N;"7";\N
"28973";"3";"87";"4,0000";\N;"0,8000";"16";\N;"4"
"33950";"3";"87";"2,6667";"0,0000";"0,0000";"16";"0";"0"
"29923";"3";"88";"7,0000";\N;"0,0000";"7";\N;"0"
"34630";"3";"88";"7,0000";\N;"0,0000";"7";\N;"0"
"35472";"3";"88";"4,3333";"1,0000";"0,0000";"13";"2";"0"
"35508";"3";"88";"7,0000";\N;"0,0000";"7";\N;"0"
"41988";"3";"88";"4,0000";"0,0000";"0,2000";"16";"0";"1"
"29030";"3";"89";"11,0000";"1,0000";\N;"11";"1";\N
"30703";"3";"89";"6,0000";"0,0000";"0,0000";"6";"0";"0"
"36896";"3";"89";"4,0000";\N;"0,6667";"16";\N;"2"
"47688";"3";"89";"2,0000";\N;"0,0000";"16";\N;"0"
"38249";"3";"90";"2,0000";\N;"0,0000";"16";\N;"0"
"28172";"3";"91";\N;"4,5000";\N;\N;"9";\N
"28516";"3";"91";\N;"9,0000";\N;\N;"9";\N
"28762";"3";"91";\N;"9,0000";\N;\N;"9";\N
"28932";"3";"91";\N;"4,5000";"0,0000";\N;"9";"0"
"29474";"3";"91";\N;"4,0000";\N;\N;"4";\N
"29580";"3";"91";\N;"8,0000";"0,5000";\N;"8";"3"
"29998";"3";"91";\N;"1,2000";"0,0000";\N;"6";"0"
"30041";"3";"91";\N;"9,0000";\N;\N;"9";\N
"31412";"3";"91";\N;"9,0000";\N;\N;"9";\N
"31910";"3";"91";\N;"3,0000";\N;\N;"9";\N
"33613";"3";"91";\N;"9,0000";\N;\N;"9";\N
"33727";"3";"91";\N;"4,5000";"0,0000";\N;"9";"0"
"34453";"3";"91";\N;"1,5000";"0,0000";\N;"6";"0"
"35422";"3";"91";\N;"4,5000";\N;\N;"9";\N
"35462";"3";"91";"18,0000";\N;\N;"18";\N;\N
"35925";"3";"91";"17,0000";\N;"0,5000";"17";\N;"5"
"37087";"3";"91";\N;"1,2500";"0,0000";\N;"5";"0"
"38846";"3";"91";"2,7500";"1,5000";"0,2500";"11";"3";"1"
"39219";"3";"91";"1,2000";\N;"0,1429";"6";\N;"2"
"41069";"3";"91";"2,8333";"0,0000";"0,0000";"17";"0";"0"
"45148";"3";"91";\N;"3,0000";\N;\N;"9";\N
"49426";"3";"91";"4,0000";"7,0000";"0,0000";"4";"7";"0"
"49976";"3";"91";\N;"3,0000";"0,3333";\N;"9";"1"
"33219";"3";"92";"5,6667";\N;"0,0000";"17";\N;"0"
"28409";"3";"93";"4,0000";\N;"0,0000";"16";\N;"0"
"36703";"3";"93";\N;"3,0000";"0,0000";\N;"6";"0"
"37083";"3";"93";\N;"-4,0000";"0,0000";\N;"-4";"0"
"37575";"3";"93";"18,0000";\N;"0,0000";"18";\N;"0"
"39041";"3";"93";"4,5000";\N;\N;"18";\N;\N
"48615";"3";"93";"3,0000";"6,0000";"1,7500";"3";"6";"7"
"49132";"3";"93";"18,0000";\N;\N;"18";\N;\N
"32151";"3";"94";"3,2500";"2,0000";"0,0000";"13";"2";"0"
"33285";"3";"94";"1,8571";"2,0000";"0,2222";"13";"2";"2"
"33652";"3";"94";"4,0000";\N;"0,0000";"8";\N;"0"
"33887";"3";"94";"1,7000";\N;"0,0000";"17";\N;"0"
"35131";"3";"94";\N;"2,3333";\N;\N;"7";\N
"35217";"3";"94";"4,2500";\N;\N;"17";\N;\N
"40736";"3";"94";"8,0000";"5,0000";"0,0000";"8";"5";"0"
"29790";"3";"95";"2,6000";"5,0000";"0,0909";"13";"5";"1"
"30251";"3";"95";"3,6000";\N;"0,0000";"18";\N;"0"
"33368";"3";"95";\N;"-3,0000";\N;\N;"-3";\N
"34550";"3";"95";"1,0000";"5,0000";"0,0000";"3";"5";"0"
"35660";"3";"95";"4,2500";\N;"0,0769";"17";\N;"1"
"40373";"3";"95";"1,3333";"0,7500";"0,2308";"4";"3";"3"
"41226";"3";"95";"-6,0000";\N;\N;"-6";\N;\N
"49896";"3";"95";\N;"-3,0000";"0,0000";\N;"-3";"0"
"44554";"3";"96";\N;"2,0000";"0,0000";\N;"8";"0"
"48528";"3";"96";"9,0000";\N;"0,0000";"9";\N;"0"
"49243";"3";"96";\N;"1,5000";"0,0000";\N;"3";"0"
"29499";"3";"96";"9,0000";\N;"0,0000";"9";\N;"0"
"29757";"3";"96";\N;"8,0000";\N;\N;"8";\N
"29874";"3";"96";"9,0000";\N;"0,0000";"9";\N;"0"
"31678";"3";"96";"2,0000";"2,3333";"0,0000";"2";"7";"0"
"37360";"3";"96";"1,7778";\N;"0,0000";"16";\N;"0"
"39057";"3";"96";"1,4000";\N;"0,1250";"14";\N;"1"
"39975";"3";"96";"4,0000";\N;"0,0000";"16";\N;"0"
"35089";"3";"97";"2,8000";"1,0000";\N;"14";"2";\N
"38721";"3";"97";\N;"-2,0000";"0,0000";\N;"-2";"0"
"29145";"3";"98";"19,0000";\N;\N;"19";\N;\N
"30846";"3";"98";\N;"5,0000";"0,0000";\N;"5";"0"
"35430";"3";"98";"3,6000";\N;\N;"18";\N;\N
"35755";"3";"98";"4,0000";"1,0000";"1,5000";"12";"2";"6"
"37221";"3";"98";"8,0000";"4,0000";"1,0000";"8";"4";"8"
"39093";"3";"98";"9,5000";\N;"0,0000";"19";\N;"0"
"39675";"3";"98";"-3,0000";\N;"0,0000";"-3";\N;"0"
"43199";"3";"98";"-3,0000";\N;"0,0000";"-3";\N;"0"
"48999";"3";"98";"19,0000";\N;"0,0000";"19";\N;"0"
"49392";"3";"98";"9,5000";\N;\N;"19";\N;\N
"46098";"3";"99";\N;"-1,0000";"0,0000";\N;"-1";"0"
"47584";"3";"99";"-3,0000";\N;"0,0000";"-6";\N;"0"
"48849";"3";"99";\N;"-1,0000";\N;\N;"-1";\N
"28202";"3";"99";\N;"9,0000";\N;\N;"9";\N
"30070";"3";"99";"2,7143";\N;"0,0000";"19";\N;"0"
"34636";"3";"99";\N;"-2,0000";\N;\N;"-2";\N
"36254";"3";"99";"3,0000";"0,8333";"0,0000";"3";"5";"0"
"41986";"3";"99";\N;"-1,0000";\N;\N;"-1";\N
"41990";"3";"99";"3,0000";"3,0000";"0,0000";"3";"3";"0"
"42912";"3";"99";\N;"-1,0000";"0,0000";\N;"-1";"0"
"44041";"3";"99";\N;"-1,0000";\N;\N;"-1";\N
"28260";"3";"100";\N;\N;\N;\N;\N;\N
"30085";"3";"100";"-3,0000";\N;"0,0000";"-3";\N;"0"
"30543";"3";"100";"3,0000";\N;"0,0000";"9";\N;"0"
"45118";"3";"100";"-5,0000";\N;"0,0000";"-5";\N;"0"
"45409";"3";"100";"-1,5000";\N;"0,0000";"-3";\N;"0"
"44094";"3";"101";\N;\N;\N;\N;\N;\N
"44101";"3";"101";\N;\N;\N;\N;\N;\N
"44106";"3";"101";\N;\N;\N;\N;\N;\N
"44108";"3";"101";\N;\N;\N;\N;\N;\N
"44116";"3";"101";\N;\N;\N;\N;\N;\N
"44119";"3";"101";\N;\N;\N;\N;\N;\N
"44123";"3";"101";\N;\N;\N;\N;\N;\N
"44125";"3";"101";\N;\N;\N;\N;\N;\N
"44127";"3";"101";\N;\N;\N;\N;\N;\N
"44142";"3";"101";\N;\N;\N;\N;\N;\N
"44143";"3";"101";\N;\N;\N;\N;\N;\N
"44145";"3";"101";\N;\N;\N;\N;\N;\N
"44155";"3";"101";\N;\N;\N;\N;\N;\N
"44156";"3";"101";"0,0000";\N;\N;"0";\N;\N
"44163";"3";"101";\N;\N;\N;\N;\N;\N
"44194";"3";"101";\N;\N;\N;\N;\N;\N
"44196";"3";"101";\N;\N;\N;\N;\N;\N
"44201";"3";"101";"0,0000";\N;\N;"0";\N;\N
"44203";"3";"101";\N;\N;\N;\N;\N;\N
"44205";"3";"101";\N;\N;\N;\N;\N;\N
"44219";"3";"101";\N;\N;\N;\N;\N;\N
"44231";"3";"101";\N;\N;\N;\N;\N;\N
"44235";"3";"101";\N;\N;\N;\N;\N;\N
"44240";"3";"101";\N;\N;\N;\N;\N;\N
"44241";"3";"101";\N;\N;\N;\N;\N;\N
"44245";"3";"101";"0,0000";\N;\N;"0";\N;\N
"44249";"3";"101";\N;\N;\N;\N;\N;\N
"44257";"3";"101";\N;\N;\N;\N;\N;\N
"44258";"3";"101";\N;\N;\N;\N;\N;\N
"44263";"3";"101";\N;\N;\N;\N;\N;\N
"44267";"3";"101";\N;\N;\N;\N;\N;\N
"44277";"3";"101";\N;\N;\N;\N;\N;\N
"44278";"3";"101";\N;\N;\N;\N;\N;\N
"44281";"3";"101";\N;\N;\N;\N;\N;\N
"44286";"3";"101";\N;\N;\N;\N;\N;\N
"44293";"3";"101";"0,0000";\N;"0,0000";"0";\N;"0"
"44295";"3";"101";\N;\N;\N;\N;\N;\N
"44300";"3";"101";\N;\N;\N;\N;\N;\N
"44310";"3";"101";\N;\N;\N;\N;\N;\N
"44316";"3";"101";\N;\N;\N;\N;\N;\N
"44321";"3";"101";\N;\N;\N;\N;\N;\N
"44325";"3";"101";\N;\N;"0,0000";\N;\N;"0"
"44326";"3";"101";\N;\N;\N;\N;\N;\N
"44327";"3";"101";\N;\N;"24,0000";\N;\N;"24"
"44330";"3";"101";\N;\N;"28,5000";\N;\N;"57"
"44331";"3";"101";"0,0000";\N;\N;"0";\N;\N
"44332";"3";"101";\N;\N;\N;\N;\N;\N
"44333";"3";"101";\N;\N;\N;\N;\N;\N
"44334";"3";"101";\N;\N;\N;\N;\N;\N
"44337";"3";"101";\N;\N;\N;\N;\N;\N
"44338";"3";"101";\N;\N;\N;\N;\N;\N
"44341";"3";"101";\N;\N;\N;\N;\N;\N
"44342";"3";"101";\N;\N;\N;\N;\N;\N
"44343";"3";"101";\N;\N;\N;\N;\N;\N
"44346";"3";"101";\N;\N;\N;\N;\N;\N
"44351";"3";"101";\N;\N;\N;\N;\N;\N
"44358";"3";"101";\N;\N;"1,0000";\N;\N;"2"
"44360";"3";"101";\N;\N;\N;\N;\N;\N
"44361";"3";"101";\N;\N;\N;\N;\N;\N
"44364";"3";"101";\N;\N;\N;\N;\N;\N
"44365";"3";"101";\N;\N;\N;\N;\N;\N
"44366";"3";"101";\N;\N;\N;\N;\N;\N
"44375";"3";"101";\N;\N;\N;\N;\N;\N
"44379";"3";"101";\N;\N;\N;\N;\N;\N
"44381";"3";"101";\N;\N;"0,7500";\N;\N;"3"
"44383";"3";"101";\N;\N;\N;\N;\N;\N
"44385";"3";"101";\N;\N;\N;\N;\N;\N
"44388";"3";"101";\N;\N;\N;\N;\N;\N
"44391";"3";"101";\N;\N;\N;\N;\N;\N
"44394";"3";"101";\N;\N;\N;\N;\N;\N
"44396";"3";"101";\N;\N;\N;\N;\N;\N
"44398";"3";"101";\N;\N;\N;\N;\N;\N
"44399";"3";"101";\N;\N;\N;\N;\N;\N
"44402";"3";"101";\N;\N;\N;\N;\N;\N
"44422";"3";"101";\N;\N;\N;\N;\N;\N
"44428";"3";"101";\N;\N;\N;\N;\N;\N
"44432";"3";"101";\N;\N;\N;\N;\N;\N
"44436";"3";"101";\N;\N;\N;\N;\N;\N
"44438";"3";"101";\N;\N;\N;\N;\N;\N
"44442";"3";"101";\N;\N;\N;\N;\N;\N
"44448";"3";"101";\N;\N;\N;\N;\N;\N
"44451";"3";"101";\N;\N;\N;\N;\N;\N
"44452";"3";"101";\N;\N;\N;\N;\N;\N
"44455";"3";"101";\N;\N;\N;\N;\N;\N
"44463";"3";"101";\N;\N;\N;\N;\N;\N
"44467";"3";"101";\N;\N;\N;\N;\N;\N
"44471";"3";"101";\N;\N;\N;\N;\N;\N
"44473";"3";"101";\N;\N;\N;\N;\N;\N
"44476";"3";"101";\N;\N;\N;\N;\N;\N
"44483";"3";"101";\N;\N;\N;\N;\N;\N
"44495";"3";"101";\N;\N;\N;\N;\N;\N
"44500";"3";"101";\N;\N;"0,5000";\N;\N;"1"
"44506";"3";"101";\N;\N;\N;\N;\N;\N
"44511";"3";"101";\N;\N;\N;\N;\N;\N
"44516";"3";"101";\N;\N;\N;\N;\N;\N
"44521";"3";"101";\N;\N;"1,0000";\N;\N;"1"
"44522";"3";"101";\N;\N;\N;\N;\N;\N
"44525";"3";"101";\N;\N;\N;\N;\N;\N
"44533";"3";"101";\N;\N;\N;\N;\N;\N
"44535";"3";"101";\N;\N;\N;\N;\N;\N
"44543";"3";"101";\N;\N;"0,0000";\N;\N;"0"
"44544";"3";"101";\N;\N;\N;\N;\N;\N
"44546";"3";"101";\N;\N;\N;\N;\N;\N
"44553";"3";"101";\N;\N;\N;\N;\N;\N
"44565";"3";"101";\N;\N;\N;\N;\N;\N
"44568";"3";"101";\N;\N;\N;\N;\N;\N
"44586";"3";"101";\N;\N;\N;\N;\N;\N
"44589";"3";"101";\N;\N;\N;\N;\N;\N
"44592";"3";"101";\N;\N;\N;\N;\N;\N
"44594";"3";"101";\N;\N;"0,0000";\N;\N;"0"
"44595";"3";"101";\N;\N;\N;\N;\N;\N
"44598";"3";"101";\N;\N;\N;\N;\N;\N
"44606";"3";"101";\N;\N;\N;\N;\N;\N
"44619";"3";"101";\N;\N;\N;\N;\N;\N
"44621";"3";"101";\N;\N;"0,0000";\N;\N;"0"
"44624";"3";"101";\N;\N;\N;\N;\N;\N
"44637";"3";"101";\N;\N;\N;\N;\N;\N
"44646";"3";"101";\N;\N;\N;\N;\N;\N
"44651";"3";"101";\N;\N;"1,0000";\N;\N;"2"
"44654";"3";"101";\N;\N;\N;\N;\N;\N
"44658";"3";"101";\N;\N;\N;\N;\N;\N
"44659";"3";"101";\N;\N;\N;\N;\N;\N
"44660";"3";"101";\N;\N;\N;\N;\N;\N
"44661";"3";"101";\N;\N;\N;\N;\N;\N
"44662";"3";"101";\N;\N;\N;\N;\N;\N
"44667";"3";"101";\N;\N;\N;\N;\N;\N
"44677";"3";"101";\N;\N;\N;\N;\N;\N
"44682";"3";"101";\N;\N;\N;\N;\N;\N
"44684";"3";"101";\N;\N;\N;\N;\N;\N
"44692";"3";"101";\N;\N;\N;\N;\N;\N
"44695";"3";"101";\N;\N;\N;\N;\N;\N
"44715";"3";"101";\N;\N;\N;\N;\N;\N
"44725";"3";"101";\N;\N;\N;\N;\N;\N
"44736";"3";"101";\N;\N;\N;\N;\N;\N
"44739";"3";"101";\N;\N;\N;\N;\N;\N
"44742";"3";"101";\N;\N;\N;\N;\N;\N
"44754";"3";"101";\N;\N;\N;\N;\N;\N
"44789";"3";"101";\N;\N;\N;\N;\N;\N
"44804";"3";"101";\N;\N;\N;\N;\N;\N
"44806";"3";"101";\N;\N;\N;\N;\N;\N
"44810";"3";"101";"0,0000";\N;"0,0000";"0";\N;"0"
"44814";"3";"101";\N;\N;\N;\N;\N;\N
"44820";"3";"101";\N;\N;\N;\N;\N;\N
"44833";"3";"101";\N;\N;\N;\N;\N;\N
"44838";"3";"101";\N;\N;\N;\N;\N;\N
"44841";"3";"101";\N;\N;\N;\N;\N;\N
"44853";"3";"101";\N;\N;\N;\N;\N;\N
"44869";"3";"101";\N;\N;\N;\N;\N;\N
"44874";"3";"101";\N;\N;\N;\N;\N;\N
"44882";"3";"101";\N;\N;\N;\N;\N;\N
"44900";"3";"101";"0,0000";\N;\N;"0";\N;\N
"44916";"3";"101";\N;\N;\N;\N;\N;\N
"44921";"3";"101";\N;\N;\N;\N;\N;\N
"44930";"3";"101";\N;\N;\N;\N;\N;\N
"44935";"3";"101";\N;\N;\N;\N;\N;\N
"44942";"3";"101";\N;\N;\N;\N;\N;\N
"44948";"3";"101";\N;\N;\N;\N;\N;\N
